IQR_y,IQR_x,IQR_z,AutoCor_z,AutoCor_x,AutoCor_y,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_x,mean_y,mean_z,energy_y,energy_x,energy_z,entropy_x,entropy_y,entropy_z,median_y,median_z,median_x,variance_x,variance_y,variance_z,stdDev_y,stdDev_z,stdDev_x,ar_x2,ar_y1,ar_x1,ar_y3,ar_z3,ar_y2,ar_z2,ar_x3,ar_z1,enDetx,enAppry,wtSumApr_z,wtSumApr_y,enratiox,squaredwtSumApr_x,wtSumDet_y,squaredwtSumDet_x,enDetz,enDety,enApprz,wtSumDet_z,wtSumApr_x,wtSumDet_x,squaredwtSumApr_y,enratioy,squaredwtSumApr_z,squaredwtSumDet_y,enratioz,enApprx,squaredwtSumDet_z,user
-269.33333333333326,-214.66666666666652,-165.33333333333331,0.883319763664379,0.9346143854067003,0.8888423759231746,0.8046433511650306,0.9129726510946384,0.7103776045836605,785.5466666666669,655.9733333333335,124.45333333333336,2689856.4444444436,896790.0977777779,102998.27555555556,3.8563946166589425,3.8449925579288053,3.143745858875704,798.6666666666667,668.0,120.0,38665.314104308396,21139.62739229025,23088.443356009073,196.63497680806535,145.39472958910943,151.94881821195278,1.9067852935673852,-1.13977146420328,0.22643761853862698,2.249444614719266,-1.7265420258687056,0.47456102532848465,1.420944299547942,-0.5423142385725728,0.03473890607788953,-345.0681092190355,-36.769552621699916,453.4911490009725,27773.268746924423,23192.159613877182,4400.089797063491,119072.0000000002,1351.999999999959,205654.22222222222,771354456.888889,537876267.5555558,19360790.222222228,74.52271838543972,1142.1022332134332,0.06525047952647957,38.47076812334265,948.9761313003494,0.04053923682003201,58.393606956013045,269.85329347628874,0.21639019559027145,50
-252.66666666666674,-234.66666666666652,-112.0,0.9246419442022061,0.9163041886966862,0.8914333468801303,0.9104278019991799,0.911099580060006,0.865763799469945,827.1466666666669,589.4399999999999,25.65333333333334,2287904.8711111112,1004216.622222222,127580.88888888892,3.859471628115423,3.801384036371278,3.134519947831264,804.0,564.0,34.666666666666664,45793.724081632645,18009.094965986395,8860.993015873019,213.99468236765287,134.19796930649284,94.13284769873383,2.418730054163169,-2.1458508581040885,0.7216624541938865,2.4266095250768007,-2.088991108050133,0.6603366620427126,1.4543461913840636,-0.5349875280546731,-0.12903472306256722,96.16652224137039,90.50966799187762,13.19932658214887,29244.050851792446,20839.851055129926,906.9822980019449,9247.999999999985,8191.999999999916,174.22222222222177,855214510.2222224,434299391.9999999,822616.8888888888,58.06356669872921,1206.1208636690512,0.04814075309343238,39.31502398716187,853.5989586581172,0.046057956829008144,30.944825451474472,133.13959257527833,0.23242391577830604,50
-156.66666666666674,-206.00000000000006,-95.33333333333331,0.929032616183151,0.9313189378188699,0.9116153267535085,0.9255261032734042,0.8996011543945309,0.8966229489575503,790.0799999999998,602.7733333333334,80.05333333333331,2377393.297777777,868512.7288888888,85570.2222222222,3.8637229033349807,3.8061193535053706,3.3755275414072337,784.0,618.6666666666666,78.66666666666667,27545.553560090702,16188.070022675745,10885.36671201814,165.96853183688378,127.23234660523929,104.33296081305342,2.506658385538536,-2.2543614214659615,0.746855417971977,2.368442371797798,-1.9372602838725164,0.5680657943530917,1.8756032077198643,-1.1895846081260701,0.24469789980941728,60.33977866125218,-128.2220296551606,-9.42809041582069,27933.546283993375,21311.25557592096,2830.312742829354,3640.888888888904,16440.888888888887,88.88888888888997,780283008.0000001,454169614.22222227,8010670.222222222,44.993234059257325,1140.3585868781217,0.03945533850227943,32.406309399388405,870.2584852278725,0.03723756785997093,30.261673596959064,182.30913916263836,0.16599098507048823,50
-575.3333333333333,-615.3333333333334,-1144.6666666666665,0.9844676692492034,0.9842270352135228,0.9923599442474135,0.970369685565345,0.9789048796507358,0.967857348685365,557.2266666666666,412.2666666666666,-369.76,1866203.9644444438,1183784.408888889,365396.42666666664,3.506675338026098,3.8476311856726966,3.3485493106682678,645.3333333333334,481.33333333333337,-132.0,117005.63011337868,120200.4172335601,303716.8936054421,342.06085732421747,346.69931819021525,551.1051565767118,2.4369476623235853,-2.061234354899379,0.6181873245853926,2.3864922232708636,-1.9710865766164698,0.5769453022864773,2.050572540500867,-1.3009227729424175,0.24609693722286652,128.22202965516033,128.22202965516047,461.9764303752108,19700.93773289879,14575.827782858703,-13072.990170576893,16440.888888888814,16440.88888888885,213422.222222222,388126947.55555534,212454755.55555567,170903072.00000006,42.311858069970604,921.164403229835,0.04593301469489545,45.027991294304904,757.2931444735696,0.05945912969488982,54.62046828392772,930.4550666803374,0.05870296185156124,50
-691.3333333333331,-442.0,-581.3333333333334,0.9916809811062623,0.9835278386737824,0.9897783999428981,0.9795802003431611,0.9716238929175623,0.950366365208311,489.54666666666657,303.68000000000006,-696.8533333333332,799492.7822222222,1545805.671111111,550353.1555555555,3.5194950044698468,3.8759866892720587,3.4379034069224343,272.0,308.0,-830.6666666666665,142757.7585487528,56247.04290249434,97303.63791383224,377.83297705302647,237.1645903217728,311.935310463295,2.399870282602423,-2.0149320470805865,0.6152939865793527,2.219118977615384,-1.7149929811213318,0.4927686784448786,2.1051483233936246,-1.5476111179415142,0.43493754647404265,-171.59124556793518,-113.13708498984784,-305.4701294725886,17308.088385363517,10736.70936553654,-24637.48587462248,29443.555555555435,12800.000000000053,93312.00000000004,299569923.55555546,115276928.00000006,607005710.2222223,34.91398955528668,870.5734304340892,0.040104588923507246,29.381778177790554,542.0553477275176,0.054204387616447414,32.11534766362585,1077.447386702066,0.02980688250767119,50
-288.66666666666663,-169.33333333333337,-229.33333333333331,0.9248037567949772,0.9492200471938009,0.9275838315752304,0.914396908075685,0.9351209219772016,0.9160110094800809,891.36,505.70666666666665,-226.87999999999994,1541519.1644444442,1545179.608888889,41675.32444444446,3.843660949039249,3.8151760551551557,3.0197651746719436,864.0,488.0,-198.66666666666666,30420.987936507936,13860.792018140597,21179.454693877557,174.41613439274457,117.73186492254591,145.53162781291755,2.523130559842923,-2.2781148071910247,0.753646032282925,2.2544590771215938,-1.8124654543260554,0.553601865729902,1.9475720051151058,-1.1909967654157119,0.21008437687897796,62.225396744416,75.42472332656513,2.842170943040401e-14,31514.33502392205,17879.43066456225,-8021.419325780196,3871.9999999999777,5688.888888888898,8.077935669463161e-28,993153311.9999999,319674040.8888889,64343168.000000015,48.28507936090492,1283.0974190086529,0.037631654966784174,26.339324213046925,733.4520146388431,0.03591144844835772,41.9167428760076,377.76154736376577,0.11096085127913732,50
-239.9999999999999,-140.66666666666663,-191.33333333333331,0.912560397023866,0.9487794210577061,0.9200154207560594,0.9123985901423745,0.9271263705555969,0.9032010391213398,925.5466666666666,493.6000000000001,-204.53333333333336,1649571.9999999998,1550731.04,64852.7822222222,3.850036844452258,3.823678231442973,3.23493102112285,938.6666666666667,490.66666666666663,-194.66666666666666,27754.765351473932,12593.995464852613,20222.911564625858,166.59761508339167,112.22297209062239,142.20728379596403,2.4389815633276144,-2.147175565155287,0.7065425902187183,2.157881327187355,-1.6105164570201183,0.44634546647262274,2.0483765316987563,-1.3917360552682085,0.3018630130497692,-11.313708498984852,28.284271247462243,13.199326582148785,32723.01621523026,17451.39535968399,-7231.3453489344265,128.00000000000207,800.0000000000193,174.22222222221953,1070795790.2222224,304551199.9999999,52292355.55555556,48.79635687676329,1328.6427360280113,0.036726469466608014,26.347422391320695,715.0328415146009,0.03684784930369199,42.37735244207689,348.58117498734146,0.12157097251053733,50
-406.66666666666663,-196.66666666666674,-449.3333333333333,0.966766507944426,0.969308208070525,0.9641697549892105,0.9270616709765646,0.9625651133251732,0.9484820664484103,786.1866666666668,464.69333333333344,-324.96,1228908.7466666668,1450399.52,147926.56,3.5663111983608617,3.867405490047913,3.362049460606533,824.0,473.33333333333337,-260.0,58642.77623582766,13580.425578231292,57654.56979591837,242.16270612096253,116.53508303610245,240.11366016101286,2.429422509829768,-2.1272352217761092,0.694052503807903,2.0403963317092453,-1.328481367303091,0.28786159562449876,1.9691788677164417,-1.2343405602063495,0.25282870313890593,243.24473272817227,73.53910524340071,231.93102422918787,27795.896163922396,16429.39035860903,-11489.070980719023,59167.99999999996,5407.999999999966,53792.00000000013,772611843.5555558,269924867.5555554,131998751.99999999,42.46117180567576,1161.6005509640568,0.03655402175079515,21.837378760078128,676.7721559809557,0.03226695804059147,46.57591175227334,567.4783206823363,0.08207522658534415,50
-280.0000000000002,-471.33333333333326,-471.33333333333337,0.9714825123250236,0.9794076237647426,0.9830255765766083,0.962206925469204,0.9665334725346638,0.9555215143211486,583.8933333333332,665.76,-286.87999999999994,1354294.3466666667,1320022.9866666668,298429.3155555556,3.5259711746920206,3.8484093847435648,3.503934164781475,528.0,656.0,-154.66666666666669,73707.3806802721,66058.91628117913,68626.02158730158,271.491032412255,257.01929165177296,261.96568780529554,2.2884979855401513,-1.8733292549980152,0.5796646266497545,2.3840157967993956,-1.9809162222375867,0.5980188154060182,1.5884385890717512,-0.7613989525879856,0.1393793045963262,90.50966799187884,-141.42135623731008,-254.5584412271575,20643.746774480867,23538.170532137796,-10142.739669339839,8192.000000000138,20000.000000000164,64800.0000000002,426164280.8888892,554045472.0000001,102875168.00000001,45.19193635053836,907.9025302555582,0.049776198264165704,35.39139882953356,1007.3210411780349,0.03513418005062643,36.909980583395985,545.6600814100702,0.06764280884908215,50
-344.0,-322.6666666666665,-323.3333333333333,0.9696347019860555,0.9651996115287717,0.9348910780286311,0.967308707692031,0.9456725396328005,0.9084992208999491,567.6266666666666,840.266666666667,47.51999999999998,2403371.893333333,1019724.3199999996,371427.36,3.7930560581258113,3.8693529924676713,3.6068490905182666,462.66666666666663,921.3333333333333,37.33333333333333,107454.98702947845,31724.335600907027,34857.12544217687,327.80327489132634,178.11326621256214,186.70063053502756,2.3576860596876568,-2.0102396573129995,0.6501599006023377,1.5776918724926774,-0.6745730381689603,0.09014667390353903,1.6368918419576812,-0.792507497763553,0.062417136926578076,-47.140452079103454,-5.6568542494918574,88.62404990871393,20068.633259115803,29707.912900250813,1680.0857120992368,2222.222222222249,31.999999999994085,7854.222222222217,402750040.88888896,882560088.8888886,2822687.9999999995,56.10529782867605,922.9648073223353,0.060788122562816085,32.574836914403704,1213.7605694699428,0.026837942946712587,49.798884414099966,265.24769137124974,0.18774483637031827,50
