IQR_y,IQR_x,IQR_z,AutoCor_z,AutoCor_x,AutoCor_y,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_x,mean_y,mean_z,energy_y,energy_x,energy_z,entropy_x,entropy_y,entropy_z,median_y,median_z,median_x,variance_x,variance_y,variance_z,stdDev_y,stdDev_z,stdDev_x,ar_x2,ar_y1,ar_x1,ar_y3,ar_z3,ar_y2,ar_z2,ar_x3,ar_z1,enDetx,enAppry,wtSumApr_z,wtSumApr_y,enratiox,squaredwtSumApr_x,wtSumDet_y,squaredwtSumDet_x,enDetz,enDety,enApprz,wtSumDet_z,wtSumApr_x,wtSumDet_x,squaredwtSumApr_y,enratioy,squaredwtSumApr_z,squaredwtSumDet_y,enratioz,enApprx,squaredwtSumDet_z,user
-289.3333333333333,-1012.6666666666667,-160.66666666666663,0.5971781518140727,0.9368337645299825,0.753951480132045,0.5965451035995739,0.9237165407626778,0.7532456945748401,433.3066666666666,334.2666666666669,-799.8933333333334,594340.0222222221,2364633.6222222224,1414659.3466666662,3.2132117952230717,3.5157072428955622,2.65747342671556,330.6666666666667,286.66666666666663,-793.3333333333333,113748.93351473926,499465.1609977323,145846.55528344674,337.2668580141536,706.7284917121513,381.89861911696767,0.721040440121351,0.6248160387594999,-0.49711623879629363,1.3326078185168728,-0.2781225450381104,-0.14400653480158698,1.434722137776797,-0.6815346153240252,0.1950280132660488,1632.0024509785517,-330.92597359530464,-482.71822929001667,15319.704116666946,11818.111336231164,-28280.500011295575,2663432.0,109512.00000000026,233016.8888888891,234693334.22222218,139667755.55555555,799786680.8888891,198.33950690671787,747.7423917663385,0.2652511200257011,201.0083912012962,1077.968344206411,0.18646966052539926,174.2351922609845,1239.0157527471374,0.14062387171000157,37
-54.666666666666686,-41.999999999999886,-57.999999999999886,0.9438681604772574,0.9634275495989361,0.9237132434922524,0.7937970042945428,0.8838320464117031,0.8680696248722817,284.80000000000007,-405.9199999999999,-853.6533333333334,883137.1422222223,1497986.5644444448,44777.3911111111,3.9033162663942234,3.9071189195932874,3.716725738689955,297.33333333333337,-400.0,-864.0,2771.011337868481,1055.1408616780038,1272.639274376416,52.640396444826294,32.48293185163562,35.67407005622454,2.1820137861678672,-1.5216550145286725,0.33523654996366403,1.8321815155752557,-0.920438386841969,0.08955844860099482,1.3745326066582968,-0.4665254722097618,0.09128621113361657,41.483597829610986,43.36921591277547,3.7712361663280944,10069.200564096434,-14351.439230962165,-30181.203039125012,1720.8888888889053,1880.8888888889373,14.222222222221022,101388799.99999996,205963807.9999999,910905016.8888888,11.75755076535926,409.2859907475727,0.02872698072045846,5.902918298980986,575.825776120212,0.010251222754829694,10.63996658307196,1208.23391407091,0.008806214143768448,37
-227.33333333333331,-125.33333333333331,-72.0,0.9612141686413226,0.9598480867923183,0.9050301609105096,0.9310517287543383,0.9560358503030628,0.8918821792932328,178.08000000000004,-390.77333333333337,-896.6400000000001,1197585.32,1385203.2044444445,187534.4044444444,3.8365487647019845,3.8903609271575643,3.264921129668811,125.33333333333333,-438.66666666666663,-870.6666666666667,14211.56716553288,26453.68453514739,9470.4210430839,119.21227774660159,162.6458869296958,97.31608830550013,2.2054350308343498,-1.6969852992829306,0.47302052826860574,2.2333799379291612,-1.7726290516782002,0.5306404712131807,2.00846915908475,-1.5663180814610782,0.5584541456165348,130.10764773832463,-65.99663291074438,-1.0231815394945443e-12,6296.078779685021,-13815.923695343557,-31701.011214155304,16927.99999999997,4355.555555555548,1.0469004627624257e-24,39640608.00000002,190879747.55555558,1004954112.0000004,23.219914824228887,301.2316052475239,0.07708326224649946,34.52071841662627,596.7119386921781,0.05785156317181421,32.77288852423937,1274.9174648667351,0.025705890324174877,37
-141.33333333333331,-103.99999999999994,-180.0000000000001,0.9608504663014661,0.9356959339633684,0.8584009210356579,0.9264026937968777,0.9223393202925684,0.8583270413843602,41.33333333333336,-333.38666666666666,-916.4266666666667,1445340.3777777776,1116004.6977777781,373243.0977777777,3.8165569329344122,3.8535137965596,3.723480238969808,69.33333333333334,-376.0,-900.0,24156.952380952378,18108.514104308393,17516.44009070294,155.42506998857158,134.56787916998763,132.34968866870426,1.9451970815059578,-1.4578831707857902,0.4427120520073476,1.965345125937697,-1.2731939995320862,0.30394612871779825,1.9140564978654302,-1.314883859649929,0.39858541667969605,62.22539674441618,16.970562748476937,5.656854249492653,1461.3540144521987,-11786.998637858956,-32400.57552300919,3871.9999999999995,287.99999999999307,32.00000000000309,2135555.555555557,138933336.8888889,1049797294.2222222,28.634090017165054,223.4828951943402,0.12812653958265988,31.428225106316994,506.75269445098496,0.06201886137056712,44.34210439550908,1308.4501026447708,0.03388902970459505,37
-221.33333333333331,-161.33333333333331,-596.0000000000001,0.9721196455791633,0.9808561092013268,0.9888777702933497,0.9578231330448985,0.9575167066213298,0.9438760260143915,117.54666666666664,-98.34666666666672,-547.8933333333332,2264282.6,1061624.0044444443,208217.1066666667,3.688382857725535,3.827062013247379,3.52760701332962,29.333333333333332,-424.0,-774.6666666666667,61214.71999999999,482283.2878004536,297207.6437188209,247.4160867849946,694.4661890981113,545.1675372936478,2.390058556854116,-2.0634406196083446,0.6605056334129971,2.5155567348536447,-2.277411201379145,0.7561718863863561,1.8415246120761308,-1.0948478350114115,0.239104716159544,-158.39191898578676,-456.3195761257191,-322.4406922210652,4155.902255293736,-3477.0797453546493,-19370.954568345074,25088.000000000036,208227.55555555594,103967.9999999997,17271523.55555556,12090083.555555552,375233880.8888889,40.08879034232775,382.1101644523184,0.10491422126858975,95.71661878227376,977.475169335092,0.09792230205436633,57.94342067914181,1086.068023243071,0.053351557581189916,37
-370.66666666666663,-137.99999999999977,-220.00000000000006,0.9323299153838285,0.9409662734414743,0.9306827563904846,0.8622423403051297,0.8539466975174475,0.8001840294997127,434.8266666666667,828.7466666666663,229.86666666666667,2828560.68,939350.8311111112,121189.94222222223,3.7542148203462133,3.8045383895057707,3.376448452858513,432.0,872.0,282.66666666666663,60517.99655328797,163032.3200000001,59113.07029478457,246.0040580016679,403.7726092740815,243.1317961410736,2.553605233654947,-2.3552105282618268,0.7962878727266842,2.4772038631734947,-2.202216872045814,0.7208550095982993,1.8825584917778746,-1.326365346205895,0.4127430513723737,-314.89821988840873,-363.92429005067623,-331.86878263688664,15373.444232037127,29300.61939428736,8127.013938437387,99160.88888888861,132440.88888888873,110136.88888888911,236342787.5555556,858526296.8888887,66048355.55555557,62.96835183910511,701.9962393061661,0.08969898742098863,98.6803594102359,1297.477402072533,0.0760555515283798,67.0071306321615,465.8852123765157,0.14382755419592105,37
-402.0,-417.33333333333337,-348.0,0.9744524701850671,0.9719274731021851,0.9514000932113634,0.9436629463078275,0.9665599004054013,0.9377252528888287,734.7733333333333,667.7333333333331,95.94666666666667,2522878.5466666655,1132358.7955555557,419684.94666666666,3.7849743779462246,3.8522677263955654,2.982275818022701,710.6666666666667,722.6666666666667,138.66666666666666,172830.24689342402,90926.43990929703,47963.57079365079,415.728573583082,301.5401132673678,219.00586931324648,2.574342756893275,-2.384722806718448,0.8144019880700284,2.4765049299748054,-2.209519039569887,0.7271446198602121,2.1875099603874193,-1.783854141856142,0.5584267752108935,-326.2119283873937,105.59461265719133,24.513035081133587,25978.160331752173,23607.938401214873,3392.226931612264,106414.22222222207,11150.222222222272,600.888888888886,674864814.2222222,557334755.5555558,11507203.555555554,66.2869184346018,1189.1749371354542,0.05574194036941036,49.58852913953207,1033.195242385915,0.047995313088181994,46.52397231535589,332.04765387583217,0.1401123356009416,37
-321.33333333333337,-402.0,-240.66666666666666,0.9249978084184027,0.9476942070096958,0.9499152508974872,0.880411038357848,0.9428978720437631,0.9406121054205288,1150.5066666666671,335.2533333333333,-62.93333333333332,2303195.6311111106,1726291.8088888887,790950.7244444446,3.7641238440836617,3.8216711804353958,3.333478940974312,1149.3333333333335,362.66666666666663,-90.66666666666669,70078.74031746032,88429.1453968254,40770.1768707483,264.7238944966252,297.37038419591386,201.91626202648538,2.4504202590493103,-2.2176315819963954,0.7679263695026429,2.3260580702923144,-1.907949820646258,0.5594748108117958,1.8041505668346522,-1.2040597014359584,0.3461958199844911,-199.87551681539804,116.90832115617573,-116.90832115617592,40676.55329001654,11852.995270769703,-2225.0293381336696,39950.22222222247,13667.555555555526,13667.55555555557,1654581987.5555556,140493496.88888896,4950755.555555556,71.9664119186475,1667.1851566837643,0.043166418336999544,66.05802163418326,627.4926754773938,0.10527297642785487,47.00902986542998,292.61050334303906,0.16065393869446787,37
-355.3333333333335,-338.66666666666663,-222.66666666666663,0.9393035567082275,0.9518179770533413,0.9171554819506923,0.8608090001405209,0.9436411374224204,0.905854585785211,974.8799999999999,551.68,-193.12000000000003,2006107.2044444438,1789895.08,294894.688888889,3.784346561529826,3.8410240371646536,3.3889148870768993,986.6666666666667,549.3333333333333,-154.66666666666669,58227.255147392294,103458.43519274377,18714.148571428574,241.3032431348412,321.6495533849593,136.79966583083663,2.299995417022526,-1.9694395392155883,0.6640731794863084,2.3731361848652788,-2.0356448100368163,0.6594381784427332,1.941657452335409,-1.4105147786802825,0.43856966915555773,277.18585822512637,-169.70562748477158,103.70899457402695,34467.212942157086,19504.833452249728,-6827.823079137303,76831.99999999985,28800.00000000006,10755.555555555551,1187988768.000001,380438528.00000006,46619167.99999999,57.850074426150144,1418.2950390443373,0.04078846279059832,70.21794642397342,898.0810752809447,0.07818664523356902,37.63497191590704,331.44231608062495,0.1135490855873459,37
-699.3333333333333,-391.3333333333332,-296.0,0.9722911778375029,0.9573686194074964,0.9051793319771719,0.9630259341244171,0.9448342231432275,0.9035777351413764,835.5733333333334,643.3066666666666,-124.16000000000003,2106619.524444444,1672524.2711111107,457728.2888888887,3.7479999160712563,3.7872508114414662,3.3367965143635483,854.6666666666667,552.0,-110.66666666666669,152183.46956916095,171281.57750566897,32186.096326530605,390.10699759061094,413.86178551017366,179.40483919485172,2.1479295268917387,-1.575520624494497,0.42234497533155313,2.4582850940911087,-2.13463834985231,0.6673956178808553,1.9458531869070173,-1.4352061805296668,0.42706886018244833,13.199326582149439,158.3919189857869,147.07821048680216,29541.978508932374,22744.32531912569,-4389.718897606086,174.22222222223678,25088.00000000008,21632.00000000008,872728494.2222222,517304334.222222,19269631.999999993,64.11656052326366,1300.2054675234133,0.04931263721370952,87.35765564619969,1075.0662615237568,0.08125792685781281,52.7245251809398,301.88786733561267,0.17464936781419327,37
