IQR_y,IQR_x,IQR_z,AutoCor_z,AutoCor_x,AutoCor_y,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_x,mean_y,mean_z,energy_y,energy_x,energy_z,entropy_x,entropy_y,entropy_z,median_y,median_z,median_x,variance_x,variance_y,variance_z,stdDev_y,stdDev_z,stdDev_x,ar_x2,ar_y1,ar_x1,ar_y3,ar_z3,ar_y2,ar_z2,ar_x3,ar_z1,enDetx,enAppry,wtSumApr_z,wtSumApr_y,enratiox,squaredwtSumApr_x,wtSumDet_y,squaredwtSumDet_x,enDetz,enDety,enApprz,wtSumDet_z,wtSumApr_x,wtSumDet_x,squaredwtSumApr_y,enratioy,squaredwtSumApr_z,squaredwtSumDet_y,enratioz,enApprx,squaredwtSumDet_z,user
-70.66666666666663,-75.33333333333337,-294.0000000000001,0.9445851206544691,0.8694584641526462,0.9949087922477565,0.9359169134180824,0.8328336670639416,0.9252148431899931,-498.4,792.7733333333335,229.35999999999996,383867.7377777776,1292675.7199999997,1209962.92,3.8379087172381903,3.8582098855729283,3.7684397387801583,-509.33333333333326,785.3333333333333,398.66666666666674,3259.2834467120174,13084.45097505669,101305.6500680272,57.090134407899384,114.38728502354049,318.2854851670544,1.901151202935524,-1.2412169331643756,0.3383402374513804,2.0681118332506045,-1.7660213535693052,0.6935884821295388,1.6472446400811682,-0.619420187235844,-0.03651789721645313,24.513035081132927,82.02438661763972,263.0437226013957,-17621.100987168764,28028.769997193165,8109.100566647328,600.8888888888536,6728.000000000034,69192.00000000001,310503200.0,785611947.5555557,65757512.00000002,12.558839295271092,709.2500201699759,0.017707210346305374,37.28806779654857,1131.9161806423654,0.032942428453834355,25.14102446423199,550.5806228176053,0.04566274841924582,1
-694.6666666666666,-85.33333333333326,-198.0,0.9914097258739271,0.868730899882268,0.9368215803568685,0.9676084586879542,0.868320760219948,0.8524734953003711,69.81333333333332,841.3866666666665,-361.4933333333333,471055.1155555556,1158525.444444444,1359384.146666667,3.7188037527141384,3.830786306237002,3.7997549631279393,270.66666666666663,868.0,-429.33333333333337,141048.6537868481,16281.031111111106,40005.70630385487,375.5644469153704,127.5971438203501,200.01426525089371,2.311293039183951,-1.7977405487902844,0.4763125084680661,1.9880960998101291,-1.5258975688932663,0.5343890732434335,1.893913789506458,-1.4258543578961285,0.5291451362502295,-280.95709439145435,7.542472332656075,286.61394864094717,2468.2740708618417,29747.510879997266,-12780.719367686452,78936.88888888858,56.88888888888238,82147.5555555555,6092376.888888888,884914403.5555557,163346787.55555558,37.804644041587146,533.6421772436408,0.07084268383142994,49.41614670890027,1202.2195769122677,0.041104094175390744,53.335999933336666,580.4492359849874,0.09188744962826713,1
-83.33333333333337,-131.33333333333348,-326.0,0.9008946670645587,0.8776386323454981,0.9636693049275772,0.8981317591068568,0.8601771891111696,0.9518135115068674,296.21333333333337,890.506666666667,-312.8533333333333,854718.4044444445,1206169.782222222,844753.7466666667,3.690417891462104,3.902201404666285,3.8669420177614255,294.66666666666663,845.3333333333333,-366.66666666666663,3054.248344671204,10050.586122448978,37232.1639909297,55.26525440700698,100.25261154927077,192.95637846655833,2.0833621738014516,-1.5131392607143737,0.42639443958125817,1.9619675267287804,-1.6014826342334882,0.639958819646405,1.7294097741997314,-1.0149885945860762,0.2690351676342041,-22.627416997969277,-103.70899457402629,-192.33304448274097,10472.722833893562,31484.16513459143,-11061.035675840769,511.999999999989,10755.555555555415,36992.000000000015,109677923.5555556,991252654.2222226,122346510.22222225,16.644785636615715,425.6688331973056,0.0391026646503399,34.19369662509285,1266.702090732729,0.0269942687197377,34.08746918671958,517.2692743844566,0.0658988864693021,1
-440.6666666666667,-253.9999999999999,-274.0,0.9690122878194511,0.7995365328657722,0.7673466473772866,0.9209302952447436,0.7867882493823293,0.7635092620158187,97.43999999999997,897.2266666666667,-271.94666666666666,858016.0400000003,1077491.0266666666,1287963.4888888889,3.446417054291357,3.8463623468869534,3.6876327613649873,227.99999999999997,897.3333333333333,-237.33333333333331,106020.05188208615,36315.779773242626,48250.04698412697,325.60720489891827,190.56699549828303,219.65893331282243,2.1340860649809095,-1.8223070052750336,0.6800734209034727,1.7745432404987558,-1.3021579053523062,0.5167536790075142,1.3839396653815659,-0.7298437598853128,0.2517609088555337,333.75440072005017,73.53910524340085,-333.7544007200506,3445.02423794086,31721.7530130701,-9614.766606053883,111391.99999999983,5407.999999999987,111392.00000000013,11868192.000000004,1006269614.2222221,92443736.88888891,57.94096612549325,472.6851524358824,0.12257835014894544,85.11221351186258,1293.8184657138816,0.06578373687447782,113.49666661771762,479.1644579659241,0.23686370040782317,1
-420.0,-447.9999999999999,-644.6666666666667,0.9128676850873303,0.9061538837004364,0.8269891985610918,0.8888323453322492,0.8944672455259217,0.7919001705247447,-70.93333333333335,633.3333333333335,-582.56,427613.2311111112,996942.9022222224,1778560.4311111108,3.394116859359501,3.7106952880243207,3.7857132051764593,-109.33333333333331,597.3333333333333,-525.3333333333333,98169.61451247166,80285.09750566892,132254.53714285715,313.32030657535057,283.34625020576664,363.66816899868644,2.0541028657788765,-1.723311170762691,0.6290512465205402,1.6911020075802905,-1.0569287966336378,0.3551614311830875,1.108643202234847,-0.19232490474055006,0.01881366750623023,-301.6988933062603,24.513035081133523,-152.7350647362936,-2507.872050608288,22391.71473757401,-20596.60632240176,91022.22222222223,600.8888888888828,23327.999999999796,6289422.22222222,501388888.8888891,424220192.0000001,91.83250453346513,440.50233950696685,0.2084722288563753,97.31177843520392,974.736595758624,0.0998339231938527,145.72546486839943,957.4629438724452,0.1521995872540141,1
-264.66666666666674,-293.33333333333314,-282.66666666666663,0.9540281249086594,0.898784575698217,0.7612589412938937,0.8591730087691398,0.8758248500219844,0.7498584268705509,510.93333333333345,637.2266666666667,-445.6533333333332,674420.3422222221,1597431.1866666668,438863.3644444443,3.606488975265155,3.8098497631839954,3.475017136810082,617.3333333333334,584.0,-509.33333333333326,102209.59637188209,67912.84099773242,45508.10412698411,319.70235590605535,260.60092286431455,213.32628559787025,2.1247451828692707,-1.7690596816445638,0.6434828997019246,1.753977615509431,-1.122595497295328,0.3554989041634273,0.9854448500291055,0.16209150071118922,-0.17198960151815973,-377.123616632825,94.28090415820705,833.4431927585438,18064.221236712336,22529.36485764499,-15756.224702919442,142222.222222222,8888.888888889023,694627.5555555552,326316088.88888896,507572280.888889,248258616.88888887,64.50247195952176,847.5116413490864,0.07610806602826764,71.93478528037281,969.5618621029009,0.07419308462108039,99.39192902623208,690.3121870252297,0.14398113041367974,1
-201.33333333333326,-434.66666666666674,-498.66666666666674,0.9623872525393238,0.9370112715662109,0.8703361422136355,0.8613501420209326,0.9329476208899222,0.8629570081182986,433.0133333333334,612.8533333333334,-474.66666666666663,754493.9422222222,1592616.502222222,581176.7511111111,3.256556842089675,3.8514110296938937,3.3937627102362877,570.6666666666667,584.0,-514.6666666666666,106678.53496598639,113951.54721088434,128172.69841269843,326.6168014141134,337.56710030878946,358.0121484149643,1.8907974156251237,-1.2509496239610074,0.34674556587987104,1.5287641448261398,-0.5880158174769892,0.044710360892000645,1.8189848583545856,-1.2616140055327403,0.3892107078048226,582.6559876977151,288.4995667241111,5.684341886080802e-14,15309.333217209543,21667.63739363898,-16782.000940160724,339487.99999999994,83231.99999999984,3.2311742677852644e-27,234375683.5555555,469486510.22222215,281635555.5555554,65.60758763706798,761.437237509873,0.0861628305067196,89.64839962629314,983.1005102904452,0.09118945488066892,124.83304405840984,828.4033370821782,0.1506911409822415,1
-361.99999999999994,-569.3333333333331,-748.6666666666666,0.8887150867921099,0.9327310056706856,0.8646286772772193,0.8239188097920693,0.919680044176326,0.859749566946195,-13.493333333333338,682.4533333333333,-520.2666666666668,764193.5688888887,1315743.2933333328,1599424.2888888887,3.277734396388467,3.7973283181752144,3.780045335043472,8.0,626.6666666666665,-628.0,98874.16888888887,119504.93315192743,304246.49433106574,314.44263211099235,345.6948555473851,551.5854370186596,1.7195790701979852,-1.1097828248551664,0.22124037815443828,1.3917478199621198,-0.48004428496809115,0.05767138526092863,1.9162781900798143,-1.4586530756942468,0.4906002119497074,-24.51303508113375,-441.23463146040547,111.25146690668316,-477.0613750405241,24128.36899216817,-18394.204401266055,600.8888888888939,194687.99999999983,12376.88888888882,227587.55555555562,582178190.2222223,338346755.5555555,104.04033405901343,428.17417016910304,0.24298601201918313,81.06315781879925,1076.6352854043832,0.07529305319800289,213.99131861934137,1044.9333248266769,0.20478944783853661,1
-950.0,-528.0,-732.6666666666666,0.9604143997052251,0.9437749145840588,0.8636968602046474,0.9141643473730918,0.8805801506600142,0.8363577103461842,-290.08000000000004,709.7599999999999,53.866666666666696,856265.8533333334,1547887.6488888888,1102290.8844444447,3.4967893637693224,3.8193399967110473,3.573585335654275,-209.33333333333331,808.0,117.33333333333331,253959.05015873018,172868.89360544214,259676.8798185941,503.9434989745678,415.7750516871378,509.58500745076293,1.9046583512111845,-1.2897097193375529,0.3734674612057305,1.6235932058096259,-0.9252087794076083,0.2814913744403432,1.5218608842544314,-0.9199336378358962,0.22196783036192885,710.8780173528758,237.58787847868052,-214.96046148070968,-10255.876754329685,25093.805450748205,1904.4742639957685,505347.5555555555,56448.00000000026,46207.99999999967,105183008.0,629699072.0000004,3627022.2222222243,99.68555005059102,810.0094704521808,0.12306714141865825,88.6681704133137,1156.9267488576027,0.07664112745328805,170.38142830458696,696.9505641642662,0.24446702114216137,1
-284.66666666666663,-814.0,-642.6666666666666,0.938432544234605,0.983923292195299,0.932949982808629,0.937398646657611,0.9594335408887397,0.8797176216903441,-710.3466666666667,236.10666666666665,-205.76000000000005,1039819.1688888891,879880.6444444447,1457611.3822222222,3.345487524883287,3.517545089175135,3.7430296172175077,-652.0,184.0,-176.0,49003.07011337871,228295.17206349203,193743.63283446705,221.36637078241742,477.8024404118213,440.16318886802316,1.6036792120694912,-0.7576694276942465,0.1445952998848291,1.9661720791765602,-1.2839167400341978,0.3063256907542148,1.119162898162854,0.06722399472813223,-0.28363795699402367,-141.42135623730854,-156.50630090262237,297.9276571399324,-25114.547249663003,8347.631254167589,-7274.7145648472015,19999.999999999727,24494.222222222175,88760.88888888912,630740483.5555555,69682947.55555555,52921472.00000001,55.670139612223394,1049.824569471808,0.053028040332712335,57.42318540643859,745.4219148315342,0.07703447438812724,124.55702843811477,669.9980762824788,0.18590654637282886,1
