0.000000000000000000e+00,5.487065315246582031e-01,0.000000000000000000e+00,2.884597063064575195e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.509727954864501953e+00,2.883301496505737305e+00,0.000000000000000000e+00,4.396411895751953125e+00,2.846669673919677734e+00,0.000000000000000000e+00,2.023710966110229492e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.545145392417907715e-02,0.000000000000000000e+00,2.769646406173706055e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.395086288452148438e+00,3.251799345016479492e+00,0.000000000000000000e+00,4.443397998809814453e+00,3.066814422607421875e+00,0.000000000000000000e+00,1.916784167289733887e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.524672269821166992e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472094535827636719e+00,3.100567340850830078e+00,0.000000000000000000e+00,4.334193229675292969e+00,2.761688232421875000e+00,0.000000000000000000e+00,1.367879509925842285e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.339460253715515137e+00,0.000000000000000000e+00,2.522797584533691406e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.827556848526000977e+00,2.993958950042724609e+00,0.000000000000000000e+00,4.144449710845947266e+00,2.981163978576660156e+00,0.000000000000000000e+00,2.336318254470825195e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.251760005950927734e+00,0.000000000000000000e+00,3.260378599166870117e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.693411111831665039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.683362960815429688e+00,3.882828712463378906e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.891074776649475098e+00,0.000000000000000000e+00,3.049007892608642578e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.482973814010620117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.326188325881958008e+00,4.035252094268798828e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.750632762908935547e+00,0.000000000000000000e+00,2.953804731369018555e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.953473091125488281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.034427165985107422e+00,4.259445667266845703e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.650235414505004883e+00,0.000000000000000000e+00,2.870463609695434570e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.009969234466552734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.775784730911254883e+00,4.183494567871093750e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.545696496963500977e+00,0.000000000000000000e+00,2.545680284500122070e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023169159889221191e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.285525560379028320e+00,3.598041772842407227e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.362251043319702148e+00,0.000000000000000000e+00,3.617142677307128906e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.032778978347778320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.047054290771484375e+00,4.523873805999755859e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.335520744323730469e+00,0.000000000000000000e+00,1.129045128822326660e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.272872686386108398e+00,1.937117695808410645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.910706043243408203e+00,2.459879875183105469e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.512001991271972656e+00,0.000000000000000000e+00,3.641410768032073975e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.723337411880493164e+00,3.154481649398803711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.683749675750732422e+00,2.137206554412841797e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.321086406707763672e+00,0.000000000000000000e+00,1.600278019905090332e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.493151664733886719e+00,3.324029922485351562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.175164699554443359e+00,3.127891778945922852e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.327659606933593750e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.936313629150390625e+00,2.079759359359741211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.707943677902221680e+00,2.381298303604125977e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.328484773635864258e+00,0.000000000000000000e+00,1.234076380729675293e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.742824316024780273e+00,8.542575836181640625e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.584953784942626953e+00,3.158606767654418945e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.250954866409301758e-01,0.000000000000000000e+00,2.462014675140380859e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.444755077362060547e+00,1.442375540733337402e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.432667493820190430e+00,3.396340847015380859e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.086806774139404297e+00,0.000000000000000000e+00,2.666974782943725586e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.036268472671508789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.514734745025634766e+00,3.870067834854125977e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.527672410011291504e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.085863590240478516e+00,2.101897001266479492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.168701648712158203e+00,2.953252792358398438e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.209231257438659668e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.601606607437133789e+00,4.015674591064453125e+00,0.000000000000000000e+00,1.410415470600128174e-01,0.000000000000000000e+00,3.895931959152221680e+00,1.372618317604064941e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.165347218513488770e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.672754049301147461e+00,3.103367328643798828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.222629070281982422e+00,1.958017706871032715e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703448772430419922e-01,3.687969923019409180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.999483585357666016e+00,2.396388947963714600e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.167660713195800781e+00,0.000000000000000000e+00,2.408913373947143555e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.718824386596679688e+00,1.013991594314575195e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.172585725784301758e+00,3.774438381195068359e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.960896611213684082e+00,0.000000000000000000e+00,2.371726751327514648e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059440612792968750e+00,6.174488067626953125e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.307476520538330078e+00,4.110366821289062500e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.058192431926727295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.050401926040649414e+00,4.028976917266845703e+00,0.000000000000000000e+00,2.363551259040832520e-01,0.000000000000000000e+00,4.000595092773437500e+00,1.050161600112915039e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064752221107482910e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732923507690429688e+00,2.704503774642944336e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.136189460754394531e+00,2.167920351028442383e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025345802307128906e+00,3.583119392395019531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.006701469421386719e+00,9.066992402076721191e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.383986592292785645e+00,0.000000000000000000e+00,2.100928544998168945e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.701990485191345215e+00,1.535315990447998047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.533293724060058594e+00,3.214979171752929688e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.607063770294189453e+00,0.000000000000000000e+00,2.968403816223144531e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.616285324096679688e+00,1.025257110595703125e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.849611520767211914e+00,4.091974735260009766e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.408719539642333984e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.833307743072509766e+00,2.524259805679321289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.316241741180419922e+00,2.036605596542358398e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008159995079040527e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.987771749496459961e+00,3.329222679138183594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.818221569061279297e+00,2.115263938903808594e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.242808580398559570e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.049368381500244141e+00,3.310556888580322266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.896960020065307617e+00,2.244227409362792969e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.861362934112548828e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.100168943405151367e+00,3.384971380233764648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.973329782485961914e+00,2.059149503707885742e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.194889426231384277e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.179810523986816406e+00,3.387624740600585938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.048110961914062500e+00,2.187274217605590820e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.415072202682495117e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.086340665817260742e+00,3.485265970230102539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.041506290435791016e+00,2.056710481643676758e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.632817268371582031e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.974233150482177734e+00,3.389528989791870117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.019658565521240234e+00,2.109679460525512695e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196472525596618652e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.048165082931518555e+00,3.396836757659912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.957944869995117188e+00,2.067734956741333008e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.902575492858886719e-01,0.000000000000000000e+00,6.408472061157226562e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.555403709411621094e+00,3.689143657684326172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.234191417694091797e+00,2.546931505203247070e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.949289977550506592e-01,0.000000000000000000e+00,1.987195014953613281e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.468370437622070312e+00,1.270502567291259766e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.407769680023193359e+00,2.724487066268920898e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.970342159271240234e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.834393978118896484e+00,4.377507686614990234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.359398841857910156e+00,1.331642031669616699e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.250443458557128906e+00,0.000000000000000000e+00,1.477997899055480957e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.426456212997436523e-01,1.202601909637451172e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.152780890464782715e-01,3.335293054580688477e+00,3.250643968582153320e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.446425855159759521e-01,0.000000000000000000e+00,1.059422492980957031e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.858414649963378906e+00,2.485820770263671875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.786314487457275391e+00,2.170894861221313477e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199734568595886230e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.042340755462646484e+00,3.381017208099365234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.044844627380371094e+00,2.812665224075317383e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.868719577789306641e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.504273414611816406e+00,1.565151691436767578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.291270256042480469e+00,3.746427297592163086e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.886815786361694336e+00,0.000000000000000000e+00,3.251466512680053711e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.742828130722045898e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.126155138015747070e+00,3.954735279083251953e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.295371294021606445e+00,0.000000000000000000e+00,1.123824477195739746e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.623117327690124512e+00,5.995174646377563477e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.286764144897460938e+00,2.649222612380981445e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.511597275733947754e+00,0.000000000000000000e+00,2.887508630752563477e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520511150360107422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.586433649063110352e+00,3.608672380447387695e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.135205984115600586e+00,0.000000000000000000e+00,2.668241262435913086e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.889915943145751953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.953261852264404297e+00,3.974457740783691406e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.610985636711120605e+00,0.000000000000000000e+00,2.891028881072998047e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654164075851440430e+00,1.334865689277648926e+00,0.000000000000000000e+00,7.986981868743896484e-01,0.000000000000000000e+00,2.971440553665161133e+00,3.622583150863647461e+00,0.000000000000000000e+00
