IQR_z,IQR_y,IQR_x,AutoCor_x,AutoCor_y,AutoCor_z,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_y,mean_z,mean_x,energy_z,energy_y,energy_x,entropy_y,entropy_z,entropy_x,median_x,median_y,median_z,variance_x,variance_z,variance_y,stdDev_x,stdDev_y,stdDev_z,ar_z2,ar_y1,ar_x2,ar_x3,ar_z3,ar_y2,ar_z1,ar_x1,ar_y3,wtSumApr_y,squaredwtSumApr_x,squaredwtSumApr_z,enApprx,wtSumDet_x,enDetx,squaredwtSumDet_z,enratioz,enApprz,squaredwtSumDet_y,enDety,enratioy,wtSumDet_y,wtSumApr_x,wtSumApr_z,enDetz,wtSumDet_z,enratiox,enAppry,squaredwtSumDet_x,squaredwtSumApr_y,user
-1244.6666666666667,-945.3333333333333,-1149.3333333333335,0.9282813719426276,0.8284298866279466,0.910985908398262,0.8832300387946401,0.7758333475947194,0.8953188321453907,580.3199999999998,786.9066666666664,-251.65333333333328,1751598.0977777776,2425425.76,2425425.76,3.3707611329460394,3.527340361803864,3.527340361803864,441.33333333333326,669.3333333333335,-148.0,562288.5848526077,615524.4038095241,459782.58938775514,749.8590433225485,784.5536334818188,678.0727021402315,2.2569136621022676,-1.996349094375212,0.6970005431330044,2.2429288053640137,-2.035845852509426,0.7308771054767318,1.9370570563777683,-1.5522676025287154,0.5571852492890021,563.7998068660745,941.8662325404805,249.8443960192464,20517.41036290886,27821.352008045116,-8897.288925409934,317870.2222222229,887111.9999999985,62422.22222222203,420964127.9999999,774027627.555556,79161750.22222225,199.08448234634236,1317.571098650847,0.15109961242334385,310.0456740546463,1532.561162092905,0.20230557952495673,191.58668476117478,995.5537242046648,0.19244233646379147,2
-417.33333333333337,-299.33333333333326,-978.6666666666665,0.8923413924235385,0.8584264480915119,0.748371559470497,0.8642888011810724,0.813621140422414,0.728305160736641,114.34666666666666,323.52,-959.1999999999998,1910735.591111111,1826672.9422222218,1826672.9422222218,3.435444673037526,3.4749145729653397,3.4749145729653397,177.33333333333334,286.6666666666667,-958.6666666666665,76666.38077097505,92664.00072562358,296013.56916099775,276.8869458298369,304.4076226470415,544.0712905134747,2.0735526592234654,-1.5737811226758291,0.40515313891937965,2.114724651176896,-1.823220044221082,0.6520855621258133,2.178154398890449,-1.925108745940208,0.7159006724723547,188.56180831641254,49.02607016226723,-741.0479066835012,4042.7651703038878,11438.159292473596,-33912.84122570682,35555.555555555504,2403.5555555555493,549151.9999999991,16343950.222222222,130831488.00000007,1150080800.0,88.52851392505004,410.58388776094085,0.21561614219161723,110.86023232481121,615.3550447596177,0.18015653445746535,262.50648245964015,1533.4295621978279,0.17118913638484698,2
-496.0,-827.9999999999998,-706.6666666666667,0.9283091451623173,0.8913924322816595,0.9237242213549348,0.9086462725555129,0.887995068963167,0.8702467142938859,-18.399999999999995,703.7333333333332,-328.3199999999999,1355380.0711111114,1435534.168888889,1435534.168888889,3.5760845020282916,3.5964956257625103,3.5964956257625103,-32.0,644.0,-168.0,74084.78911564624,226794.30385487527,358839.0429024943,272.18521105241234,476.22925556382535,599.031754502626,1.9643624152339765,-1.3718658297514608,0.3276399585616812,2.354840182489784,-2.194000039860688,0.8328804921961003,1.7172147621108695,-1.1079879208383874,0.30882117706734713,35.82674358011856,-73.53910524340063,-708.992399269712,-650.5382386916242,24880.73060735065,-11607.864919958365,1283.5555555555663,5407.999999999954,502670.2222222227,423200.00000000064,619050755.5555555,134742528.00000003,70.75968720488619,375.3350147978914,0.18852407693161408,158.28278491358435,1187.410882737919,0.1333007699479877,158.36946956054658,945.4267184716118,0.16751109997882074,2
-351.33333333333326,-585.3333333333333,-286.0,0.909297254861996,0.759988634226055,0.8827916753917334,0.8952506942203402,0.7457525209815694,0.8382878951616213,-201.6533333333333,975.3066666666667,-36.266666666666644,1602875.4666666666,1178361.12,1178361.12,3.7548344567839367,3.748182524147038,3.748182524147038,-221.33333333333331,977.3333333333335,-74.66666666666666,39834.96126984127,112300.35301587301,42436.20861678004,199.58697670399556,335.1124483152976,206.00050635078554,1.7882925341848812,-0.9365139969948548,0.07968490826169577,2.38313238112533,-2.304321287831848,0.915021074530367,1.2738218575830622,-0.3814050411514379,-0.09855082016050387,-133.87888390465326,148.9638285699662,671.2800376064293,-7129.521972443565,34482.29788682239,-1282.2202965516058,17923.555555555628,22190.22222222228,450616.8888888892,50830083.555555575,1189028867.5555556,1644088.8888888878,56.393537848862714,395.2523582050671,0.1426772963606312,163.65904938146392,1447.677655956448,0.11304937166646954,70.27463585422869,284.3712127952945,0.24712288970267923,2
-358.66666666666663,-571.3333333333334,-446.6666666666667,0.9086051824143392,0.7658615087434905,0.9060364177770363,0.8909030497894982,0.7509919230543571,0.8735929237043969,-264.48,955.0933333333335,-69.91999999999996,1831393.7244444443,1219515.7511111114,1219515.7511111114,3.73398872412529,3.7586403464345146,3.7586403464345146,-324.0,936.0,-129.33333333333331,50885.56988662131,111010.64417233563,81080.39256235828,225.57830101013997,333.1825988438406,284.74618972403874,2.189076252011622,-1.7401694210692904,0.5179498421309217,2.3750848133282694,-2.2732317515921765,0.8916021046140579,1.6145478860987814,-0.9794096021894702,0.2698987075322319,-32.05550741378994,267.7577678093068,-77.31034140972892,-9350.780074410904,33767.648633303186,-2472.0453070281706,1027.5555555555418,71694.22222222266,5976.888888888846,87437088.0,1140254094.2222226,6111008.000000002,67.02516940175036,484.9151311770385,0.13822041238238866,158.61892839268725,1420.1505021964708,0.11169163278635598,82.73115763993904,402.3067707332028,0.2056419718941388,2
-529.3333333333333,-581.9999999999999,-331.33333333333326,0.9225577513152239,0.7579842756033162,0.7981763853534869,0.9076682746646613,0.7518789372371927,0.7830891471064715,-33.01333333333336,918.6666666666669,278.2933333333333,646491.751111111,1422757.0666666671,1422757.0666666671,3.4492003320232785,3.6880449416659538,3.6880449416659538,-108.0,922.6666666666667,251.99999999999997,164314.23564625846,162884.57142857142,128000.80108843543,405.35692376750944,403.5896076815797,357.7719959533382,2.008932985558352,-1.5231563209516308,0.43348127323434016,2.2483925218292424,-2.03589798688376,0.7722762490599017,1.8144498771176862,-1.2709753155925387,0.32904286702355134,-111.2514669066833,62.22539674441617,-3.771236166328322,-1167.197593478593,32479.771482502078,9839.155157950412,12376.88888888885,3871.999999999999,14.222222222222738,1362350.222222219,1054935555.5555552,96808974.2222222,113.20934394101734,558.0495557445295,0.2028661124727132,199.42067205895296,1402.6339666657316,0.1421758468697328,163.66209090684384,615.6221640656621,0.26584827587427096,2
-1124.0,-1062.0,-387.3333333333333,0.887667581259091,0.7746738696485316,0.7485785708823562,0.864665078165267,0.7662130659537282,0.7071654871763585,629.6533333333335,863.2533333333333,237.7066666666666,667608.9777777777,2229601.297777778,2229601.297777778,3.086054495926077,3.645926098300521,3.645926098300521,689.3333333333335,820.0,195.99999999999997,489185.1290702947,620876.3472108844,148765.02784580496,699.4177071466626,787.9570719340518,385.7006972327182,2.2454363920175155,-1.9388705106499775,0.6545708747718118,2.3216689296751745,-2.1745015848112192,0.8237406931566444,1.5312616868889029,-1.0246030469985181,0.3132839934811099,411.06474212977946,399.75103363079603,-333.7544007200504,22261.60708983568,30520.614294094565,8404.199796662511,168974.22222222207,159800.8888888898,111391.99999999997,495579150.22222227,931507896.8888894,70630574.2222222,230.55735367438044,1303.2930599063284,0.17690369170764347,370.21055870649855,1603.2075404568736,0.23091867357422602,187.23836264089806,607.8899315574234,0.3080135941077202,2
-1216.0,-1159.3333333333335,-275.33333333333337,0.8869470041024546,0.7683169985576175,0.6623981312937844,0.8674593711115901,0.7552657670338339,0.6540801609390227,725.1733333333334,904.2133333333333,71.62666666666665,904641.2977777779,2590668.3911111113,2590668.3911111113,3.5210159292970427,3.653140888211045,3.653140888211045,1000.0,868.0,29.333333333333332,537365.3072108844,697643.4909750565,54499.55845804988,733.0520494554834,835.2505558064936,233.4514049177042,2.2208086214067677,-1.9015439957477813,0.6393627481886871,2.3633433411652285,-2.242513442975903,0.8635264022815377,1.2705138847398194,-0.8973524823468403,0.22579192292169223,363.9242900506763,237.58787847868007,179.133717900592,25638.749076782628,31968.768981964604,2532.385085689423,132440.88888888876,56448.00000000005,32088.888888888872,657345454.2222221,1022002190.2222222,6412974.222222225,245.25303033579198,1429.978908935373,0.17150814519242397,401.73348821769343,1685.5844538649233,0.23833483234645858,131.31647946003494,315.96815592011103,0.4156003603516198,2
-1224.6666666666667,-1178.6666666666667,-182.0,0.8844302081458282,0.76490680182837,0.7277774199136005,0.8642526083112979,0.7553629468399294,0.6268322468951666,665.5466666666669,880.6933333333333,-48.213333333333324,820779.68,2437154.5066666664,2437154.5066666664,3.6365957092384265,3.6494346010755696,3.6494346010755696,917.3333333333333,868.0,-86.66666666666666,473548.3617233561,606198.0763718821,28427.273287981854,688.1485026673793,778.5872310614155,168.6038946406098,2.2648139907397966,-2.000197006316068,0.6953363575383731,2.408794262093433,-2.3220485556094266,0.9038395468408836,1.4469793675921734,-0.9070131096255519,0.23229720710005547,333.7544007200498,9.428090415819327,-207.4179891480541,23530.628059805138,31137.211407289225,-1704.598747180371,111391.99999999956,88.88888888886424,43022.222222222284,553690456.888889,969525934.2222223,2905656.8888888904,229.29332984435266,1327.209135324531,0.17276352591431307,380.2593734690982,1610.835973441534,0.2360633731420078,90.89696242327233,228.26355138061112,0.3982105854110232,2
-1213.3333333333333,-1265.3333333333335,-308.0,0.8802704357894803,0.7809987557703504,0.8311422700266223,0.8599969424141791,0.7766077435317176,0.8284355094379373,736.5333333333333,877.8133333333328,-21.12,1051090.0088888889,2652133.92,2652133.92,3.593032510428415,3.586263694414065,3.586263694414065,932.0,892.0,-60.0,525899.1746031746,728041.8510657595,73183.44562358277,725.1890612820732,853.2536850584119,270.5243900715475,2.3582443128668027,-2.165876979336156,0.7792531295837215,2.3832426873717307,-2.264184624199477,0.8595854298957577,1.2721986108327266,-0.5578274332955856,0.0353648468484736,576.9991334482229,511.00250053747936,113.13708498984754,26040.385728496585,31035.388030798367,-746.7047609329944,332928.0000000001,261123.5555555566,12799.999999999985,678101688.8888886,963195310.2222226,557568.0000000003,245.26955692779234,1433.725192946294,0.17107152621330823,398.1641425900183,1676.1682015836002,0.2375442644800463,99.27165870590771,366.7107852245417,0.27070831485123187,2
