1 0:-2014 1:-1576.666625976562 2:-586.6666870117188 3:0.9250001907348633 4:0.761517345905304 5:0.7728314399719238 6:0.9025418162345886 7:0.7386274337768555 8:0.745154082775116 9:-182.9333343505859 10:1430.186645507812 11:-7.360000133514404 12:4405628 13:4781979.5 14:4781979.5 15:3.488822460174561 16:3.792193651199341 17:3.792193651199341 18:-168 19:1461.333374023438 20:-125.3333358764648 21:1077467.125 22:824037.6875 23:239593.515625 24:1038.011108398438 25:907.7652587890625 26:489.48291015625 27:1.744035959243774 28:-0.7921990752220154 29:-0.09643922746181488 30:2.193418741226196 31:-1.959042906761169 32:0.7359360456466675 33:1.504697680473328 34:-0.9555893540382385 35:0.07757490128278732 36:403.5222778320312 37:-267.7577819824219 38:-26.39865303039551 39:-6467.669921875 40:50564.734375 41:-260.2153015136719 42:162830.21875 43:71694.21875 44:696.888916015625 45:41830756 46:2556792320 47:67712 48:267.4511108398438 49:1451.631713867188 50:0.1842417120933533 51:435.6412658691406 52:2348.658935546875 53:0.1854851245880127 54:221.5465698242188 55:648.5590209960938 56:0.3415981829166412
1 0:-2226 1:-1667.333374023438 2:-924.6666870117188 3:0.9407970905303955 4:0.7543716430664062 5:0.8216639757156372 6:0.9247924089431763 7:0.7265058755874634 8:0.8215115666389465 9:-269.8133239746094 10:1490.773315429688 11:75.94666290283203 12:4764963.5 13:5529616 14:5529616 15:3.496723890304565 16:3.807331562042236 17:3.807331562042236 18:-369.3333435058594 19:1494.666625976562 20:-14.66666698455811 21:1214302.5 22:859540.625 23:393856.65625 24:1101.953979492188 25:927.1141357421875 26:627.5800170898438 27:1.826525688171387 28:-0.9040734171867371 29:-0.04340125620365143 30:2.380465269088745 31:-2.280225038528442 32:0.8835057616233826 33:1.58214008808136 34:-0.9282969236373901 35:0.01678484864532948 36:424.2640686035156 37:-818.3582763671875 38:-18.85618019104004 39:-9539.341796875 40:52706.796875 41:2685.1201171875 42:180000 43:669710.25 44:355.5555419921875 45:90999040 46:2778006528 47:7209870 48:268.6526184082031 49:1566.3515625 50:0.1715148836374283 51:446.272216796875 52:2435.231201171875 53:0.1832566112279892 54:272.5270690917969 55:842.154296875 56:0.3236070573329926
1 0:-2114.666748046875 1:-1706.666625976562 2:-953.3333129882812 3:0.9462664723396301 4:0.7903708219528198 5:0.8557836413383484 6:0.9053477048873901 7:0.7732829451560974 8:0.8106395602226257 9:-275.5733337402344 10:1340.266723632812 11:67.68000030517578 12:4328964 13:5332204.5 14:5332204.5 15:3.379188537597656 16:3.787564277648926 17:3.787564277648926 18:-349.3333435058594 19:1296 20:-104 21:1117290.375 22:882742 23:486783.375 24:1057.01953125 25:939.5435180664062 26:697.6986083984375 27:1.89624285697937 28:-1.03481137752533 29:0.04142042994499207 30:2.41850209236145 31:-2.32494330406189 32:0.8919656872749329 33:1.730352997779846 34:-1.100839376449585 35:0.1385896503925323 36:835.3287963867188 37:-94.28090667724609 38:-371.4667663574219 39:-9742.98828125 40:47385.58203125 41:2392.849365234375 42:697774.25 43:8888.888671875 44:137987.5625 45:94925824 46:2245393408 47:5725728 48:249.423583984375 49:1509.820678710938 50:0.165200799703598 51:424.5276489257812 52:2267.725830078125 53:0.1872041374444962 54:274.578369140625 55:942.2650146484375 56:0.2914024889469147
1 0:-2030 1:-1754 2:-598 3:0.9447674751281738 4:0.7767312526702881 5:0.875097393989563 6:0.9319220185279846 7:0.7675211429595947 8:0.8577115535736084 9:-140.2666625976562 10:1389.066650390625 11:-88.05333709716797 12:4594762.5 13:5180011.5 14:5180011.5 15:3.385116815567017 16:3.765797138214111 17:3.765797138214111 18:-210.6666717529297 19:1484 20:-202.6666717529297 21:1065934.625 22:803195.125 23:486431.78125 24:1032.441162109375 25:896.2115478515625 26:697.4465942382812 27:1.958629012107849 28:-1.223702430725098 29:0.174669086933136 30:2.303752899169922 31:-2.130607604980469 32:0.8077177405357361 33:1.907625794410706 34:-1.389188885688782 35:0.3322241902351379 36:350.7249755859375 37:228.1597900390625 38:81.08158111572266 39:-4959.17578125 40:49110.921875 41:-3113.155517578125 42:123008 43:52056.890625 44:6574.22216796875 45:24593422 46:2411882752 47:9691737 48:248.100341796875 49:1437.716064453125 50:0.1725655943155289 51:417.5477294921875 52:2293.2353515625 53:0.1820780038833618 54:245.1091766357422 55:953.328125 56:0.2571089267730713
1 0:-2105.333251953125 1:-1840 2:-1079.333374023438 3:0.9402524828910828 4:0.7795314788818359 5:0.8503104448318481 6:0.9135490655899048 7:0.76547771692276 8:0.8488943576812744 9:-290.239990234375 10:1319.78662109375 11:-130.7200012207031 12:5303026 13:5341956 14:5341956 15:3.379499197006226 16:3.785253047943115 17:3.785253047943115 18:-270.6666564941406 19:1180 20:-280 21:1144736.625 22:858545.3125 23:591705.5625 24:1069.923706054688 25:926.5772094726562 26:769.2239990234375 27:2.053624391555786 28:-1.3961101770401 29:0.2531353831291199 30:2.399202346801758 31:-2.30222225189209 32:0.8898071050643921 33:2.028799533843994 34:-1.640801429748535 35:0.4637933075428009 36:-840.9856567382812 37:233.8166351318359 38:148.9638214111328 39:-10261.533203125 40:46661.50390625 41:-4621.64990234375 42:707256.875 43:54670.22265625 44:22190.22265625 45:105299072 46:2177296128 47:21359648 48:261.1509704589844 49:1531.00048828125 50:0.1705753654241562 51:432.6178283691406 52:2231.426513671875 53:0.1938749998807907 54:311.0785217285156 55:1047.448486328125 56:0.2969869375228882
1 0:-2032 1:-1672 2:-594 3:0.9208965301513672 4:0.7765102982521057 5:0.8303623199462891 6:0.919337272644043 7:0.7446320056915283 8:0.8127487301826477 9:-219.8933258056641 10:1293.333374023438 11:-144.6399993896484 12:4756912.5 13:4200697.5 14:4200697.5 15:3.41073751449585 16:3.757336139678955 17:3.757336139678955 18:-149.3333282470703 19:1104 20:-186.6666717529297 21:1065706.25 22:800892.25 23:224417.546875 24:1032.33056640625 25:894.9258422851562 26:473.727294921875 27:2.057842016220093 28:-1.4600830078125 29:0.295701801776886 30:2.306328058242798 31:-2.157978534698486 32:0.8230105042457581 33:1.605843901634216 34:-1.014569640159607 35:0.1465194374322891 36:348.83935546875 37:218.7317047119141 38:-11.31370830535889 39:-7774.4033203125 40:45726.23828125 41:-5113.79638671875 42:121688.890625 43:47843.5546875 44:128 45:60441348 46:2090888832 47:26150912 48:300.1129150390625 49:1447.557495117188 50:0.2073236703872681 51:404.6826477050781 52:2179.771240234375 53:0.1856537163257599 54:195.8597259521484 55:665.8369140625 56:0.2941556870937347
1 0:-2044 1:-1586 2:-674.6666870117188 3:0.9286129474639893 4:0.7708919048309326 5:0.8453223705291748 6:0.9171727299690247 7:0.7653756737709045 8:0.837273120880127 9:-174.4533386230469 10:1261.38671875 11:-0.6399999856948853 12:3782874.25 13:4268942 14:4268942 15:3.384983062744141 16:3.754281997680664 17:3.754281997680664 18:-96 19:1042.666625976562 20:-128 21:1006897.375 22:795680.375 23:266647.09375 24:1003.442749023438 25:892.0091552734375 26:516.3788452148438 27:1.822768092155457 28:-1.014354228973389 29:0.06594140082597733 30:2.318895816802979 31:-2.173132181167603 32:0.8336490988731384 33:1.446066737174988 34:-0.6696244478225708 35:-0.05574833229184151 36:-99.93775939941406 37:-443.1202392578125 38:411.0647277832031 39:-6167.85693359375 40:44596.75390625 41:-22.62741661071777 42:9987.5556640625 43:196355.5625 44:168974.21875 45:38042456 46:1988870400 47:512 48:263.4383239746094 49:1401.779907226562 50:0.1879312992095947 51:423.2434387207031 52:2136.022216796875 53:0.1981456130743027 54:193.8584136962891 55:696.4539184570312 56:0.2783506810665131
1 0:-1916 1:-1558.666625976562 2:-1168.666625976562 3:0.9405187964439392 4:0.7802111506462097 5:0.8635199666023254 6:0.9146573543548584 7:0.7767919898033142 8:0.8535367250442505 9:-334.1333312988281 10:1420.106689453125 11:-4.320000171661377 12:5043665 13:5523178 14:5523178 15:3.389133930206299 16:3.811065435409546 17:3.811065435409546 18:-608 19:1412 20:-262.6666564941406 21:1007276.1875 22:836987.6875 23:586354.9375 24:1003.631530761719 25:914.8703002929688 26:765.7381591796875 27:1.728322982788086 28:-0.7503704428672791 29:-0.09756668657064438 30:2.406499862670898 31:-2.300328969955444 32:0.8828307390213013 33:1.567695140838623 34:-0.7855356931686401 35:-0.04517382383346558 36:-616.5971069335938 37:480.8326110839844 38:-552.486083984375 39:-11813.3974609375 40:50208.3515625 41:-152.7350616455078 42:380192 43:231200 44:305240.875 45:139556352 46:2520878592 47:23328 48:239.1977691650391 49:1462.988647460938 50:0.1634994000196457 51:426.8567810058594 52:2343.4365234375 53:0.1821499168872833 54:277.1350708007812 55:1035.610473632812 56:0.2676054835319519
1 0:-1958 1:-1554.666625976562 2:-1166.666625976562 3:0.9293951988220215 4:0.7939452528953552 5:0.8514425754547119 6:0.9168727397918701 7:0.7797626852989197 8:0.8344005942344666 9:-329.6000061035156 10:1489.43994140625 11:-94.77333068847656 12:5672254 13:5607357 14:5607357 15:3.461093664169312 16:3.826369047164917 17:3.826369047164917 18:-464 19:1688 20:-262.6666564941406 21:1018464.0625 22:838213.4375 23:545159.625 24:1009.189819335938 25:915.5399780273438 26:738.3492431640625 27:1.602003693580627 28:-0.4839686453342438 29:-0.262282133102417 30:2.349876403808594 31:-2.189266681671143 32:0.826787531375885 33:1.953506827354431 34:-1.506131172180176 35:0.3594648540019989 36:-147.0782165527344 37:84.85281372070312 38:480.8326110839844 39:-11653.1201171875 40:52659.65625 41:-3350.743408203125 42:21632 43:7200 44:231200 45:135795200 46:2773039360 47:11227481 48:278.2574462890625 49:1461.517944335938 50:0.1903893351554871 51:410.7018127441406 52:2431.2724609375 53:0.1689246445894241 54:284.2899169921875 55:1002.824035644531 56:0.2834893465042114
1 0:-2328 1:-1591.333374023438 2:-656 3:0.9349921941757202 4:0.7611109614372253 5:0.8527918457984924 6:0.9245671033859253 7:0.7316276431083679 8:0.8525984883308411 9:-169.9733276367188 10:1535.839965820312 11:-51.30666732788086 12:5008004.5 13:5747677 14:5747677 15:3.478602170944214 16:3.804904937744141 17:3.804904937744141 18:-137.3333282470703 19:1604 20:-80 21:1404747.125 22:806159.8125 23:335475.09375 24:1185.220336914062 25:897.864013671875 26:579.2021484375 27:1.73053240776062 28:-0.741399347782135 29:-0.1359206140041351 30:2.358850955963135 31:-2.250301599502563 32:0.8765681982040405 33:1.512021780014038 34:-0.7389666438102722 35:-0.06763852387666702 36:288.4995727539062 37:-1005.034423828125 38:-7.542472362518311 39:-6009.46484375 40:54300.14453125 41:-1813.964599609375 42:83232 43:1010094.25 44:56.88888931274414 45:36113668 46:2948505600 47:3290467.5 48:300.7520141601562 49:1649.4345703125 50:0.1823364198207855 51:431.8325500488281 52:2472.084716796875 53:0.1746835559606552 54:219.4801177978516 55:783.9798583984375 56:0.2799563109874725
