1 0:-8 1:-5.333333492279053 2:-8 3:0.8496113419532776 4:0.806689977645874 5:0.6384568214416504 6:0.842753529548645 7:0.7832448482513428 8:0.6000018715858459 9:-516.586669921875 10:-756.3200073242188 11:327.3066711425781 12:279964.875 13:1343189.25 14:1343189.25 15:3.911439180374146 16:3.911982536315918 17:3.911982536315918 18:-517.3333129882812 19:-756 20:328 21:28.16580581665039 22:30.73451232910156 23:31.29179191589355 24:5.307146549224854 25:5.543871402740479 26:5.593906402587891 27:1.557675123214722 28:-0.8517340421676636 29:0.2941663861274719 30:1.398545622825623 31:-0.5888063907623291 32:0.1901007443666458 33:1.021024227142334 34:-0.02079243585467339 35:-0.0006765284924767911 36:-11.31370830535889 37:-5.656854152679443 38:-13.19932651519775 39:-18264.09765625 40:-26739.94921875 41:11572.0380859375 42:128 43:32 44:174.2222290039062 45:333577216 46:715024896 47:133912064 48:2.065591096878052 49:730.5987548828125 50:0.002827258082106709 51:2.529822111129761 52:1069.623168945312 53:0.002365152817219496 54:3.040467739105225 55:462.9377746582031 56:0.006567767821252346
1 0:-4.666666507720947 1:-7.333333492279053 2:-10.66666698455811 3:0.8207184672355652 4:0.6436787247657776 5:0.8039361834526062 6:0.8198652863502502 7:0.6400831937789917 8:0.7970162034034729 9:-519.413330078125 10:-756.3733520507812 11:327.2000122070312 12:277009.65625 13:1348008.125 14:1348008.125 15:3.910831928253174 16:3.911839962005615 17:3.911839962005615 18:-520 19:-754.6666870117188 20:326.6666564941406 21:47.39482879638672 22:30.69677925109863 23:121.106575012207 24:6.884390354156494 25:5.540467262268066 26:11.00484371185303 27:1.864395976066589 28:-1.518362402915955 29:0.654029369354248 30:1.428029179573059 31:-0.8652852177619934 32:0.4374363124370575 33:1.197265386581421 34:0.07713159173727036 35:-0.2742480635643005 36:-1.885618090629578 37:7.542472362518311 38:5.656854152679443 39:-18364.03515625 40:-26741.8359375 41:11568.2666015625 42:3.555555582046509 43:56.88888931274414 44:32 45:337237760 46:715125760 47:133824800 48:2.847220897674561 49:734.6190795898438 50:0.003875778522342443 51:3.373096227645874 52:1069.6962890625 53:0.003153321566060185 54:4.725345134735107 55:462.9629821777344 56:0.01020674593746662
1 0:-5.333333492279053 1:-8 2:-13.33333301544189 3:0.7699617147445679 4:0.7342828512191772 5:0.6865717768669128 6:0.6815184354782104 7:0.7262499928474426 8:0.634442925453186 9:-520.2666625976562 10:-753.066650390625 11:326.5066528320312 12:271940.34375 13:1343010.75 14:1343010.75 15:3.910713195800781 16:3.911853075027466 17:3.911853075027466 18:-520 19:-754.6666870117188 20:325.3333435058594 21:33.45124816894531 22:51.08390045166016 23:103.3752365112305 24:5.783705234527588 25:7.147300243377686 26:10.16736125946045 27:1.573121547698975 28:-0.8500307202339172 29:0.2773650586605072 30:1.599164366722107 31:-1.142217993736267 32:0.542734682559967 33:1.037730097770691 34:-0.07257737219333649 35:0.03656857833266258 36:5.656854152679443 37:3.771236181259155 38:11.31370830535889 39:-18394.205078125 40:-26624.927734375 41:11543.75390625 42:32 43:14.22222232818604 44:128 45:338346752 46:708886784 47:133258256 48:2.745501279830933 49:735.8076171875 50:0.003731276141479611 51:3.733333349227905 52:1065.03759765625 53:0.003505353583022952 54:5.890859127044678 55:461.9319458007812 56:0.01275265589356422
1 0:-10 1:-10 2:-15.33333301544189 3:0.8784245848655701 4:0.8393921852111816 5:0.7163084745407104 6:0.8775464296340942 7:0.836735725402832 8:0.7129466533660889 9:-520.0533447265625 10:-755.6799926757812 11:325.8666687011719 12:274367.3125 13:1345745 14:1345745 15:3.909681081771851 16:3.911826610565186 17:3.911826610565186 18:-517.3333129882812 19:-757.3333129882812 20:325.3333435058594 21:77.05831909179688 22:69.33768463134766 23:125.0975036621094 24:8.778286933898926 25:8.326925277709961 26:11.18470001220703 27:1.465615510940552 28:-0.5049424767494202 29:0.03933195397257805 30:1.524638175964355 31:-0.7531861066818237 32:0.2290039509534836 33:1.416373014450073 34:-0.7799409627914429 35:0.3634312748908997 36:-1.885618090629578 37:-9.42809009552002 38:-3.771236181259155 39:-18386.662109375 40:-26717.322265625 41:11521.126953125 42:3.555555582046509 43:88.88888549804688 44:14.22222232818604 45:338069344 46:713815296 47:132736352 48:2.796823501586914 49:735.5638427734375 50:0.003802285296842456 51:2.99332594871521 52:1068.752319335938 53:0.002800766844302416 54:6.127533435821533 55:461.0702819824219 56:0.0132898036390543
1 0:-5.333333492279053 1:-4.666666507720947 2:-5.333333492279053 3:0.8130843043327332 4:0.6960784196853638 5:0.6038612127304077 6:0.8103815317153931 7:0.6760247349739075 8:0.5808860659599304 9:-517.17333984375 10:-757.5466918945312 11:328.2133483886719 12:281603.9375 13:1347650.25 14:1347650.25 15:3.911447048187256 16:3.911972999572754 17:3.911972999572754 18:-517.3333129882812 19:-757.3333129882812 20:328 21:19.85596466064453 22:11.27328777313232 23:49.00571441650391 24:4.456003189086914 25:3.357571840286255 26:7.000408172607422 27:1.572489023208618 28:-0.8358181118965149 29:0.2633607089519501 30:1.1672682762146 31:-0.2702527642250061 32:0.1028368547558784 33:0.902096688747406 34:0.1496488898992538 35:-0.05084401369094849 36:5.656854152679443 37:7.542472362518311 38:26.39865303039551 39:-18284.837890625 40:-26783.318359375 41:11604.09375 42:32 43:56.88888931274414 44:696.888916015625 45:334335328 46:717346176 47:134654992 48:1.959591746330261 49:731.4175415039062 50:0.002679169876500964 51:1.922960638999939 52:1071.34130859375 53:0.001794909359887242 54:3.733333349227905 55:464.252197265625 56:0.008041606284677982
1 0:-5.333333492279053 1:-4.666666507720947 2:-10.66666698455811 3:0.7587798833847046 4:0.7805208563804626 5:0.632177472114563 6:0.7348594665527344 7:0.7770369052886963 8:0.6315291523933411 9:-518.2933349609375 10:-754.82666015625 11:327.6799926757812 12:277011.71875 13:1344358.25 14:1344358.25 15:3.911222457885742 16:3.911972999572754 17:3.911972999572754 18:-517.3333129882812 19:-757.3333129882812 20:328 21:17.34530639648438 22:28.56344604492188 23:91.03382873535156 24:4.164769649505615 25:5.344478130340576 26:9.541165351867676 27:1.335239410400391 28:-0.5728285312652588 29:0.237820103764534 30:1.582935929298401 31:-0.9591647386550903 32:0.3762030601501465 33:0.968693733215332 34:-0.08445451408624649 35:0.1148592829704285 36:-3.771236181259155 37:-5.656854152679443 38:15.08494472503662 39:-18324.4375 40:-26687.15234375 41:11585.2373046875 42:14.22222232818604 43:32 44:227.5555572509766 45:335784960 46:712204096 47:134217728 48:1.84752082824707 49:732.9983520507812 50:0.002520498121157289 51:2.693201303482056 52:1067.508911132812 53:0.002522884169593453 54:5.890859127044678 55:463.5645446777344 56:0.01270774286240339
1 0:-8 1:-5.333333492279053 2:-12 3:0.8701015710830688 4:0.8298729658126831 5:0.5344828367233276 6:0.8673438429832458 7:0.8211064338684082 8:0.5321468710899353 9:-518.0800170898438 10:-754.1866455078125 11:322.9333190917969 12:271621.125 13:1335002.625 14:1335002.625 15:3.911007642745972 16:3.911902666091919 17:3.911902666091919 18:-517.3333129882812 19:-754.6666870117188 20:322.6666564941406 21:39.77578353881836 22:33.57895660400391 23:90.92063140869141 24:6.306804656982422 25:5.794735431671143 26:9.535231590270996 27:1.732553839683533 28:-1.129092931747437 29:0.3965864181518555 30:1.349457502365112 31:-0.3337291777133942 32:-0.01574101857841015 33:0.9581375122070312 34:0.2105903029441833 35:-0.1691203713417053 36:3.771236181259155 37:-13.19932651519775 38:16.97056198120117 39:-18316.89453125 40:-26664.525390625 41:11417.41796875 42:14.22222232818604 43:174.2222290039062 44:288 45:335508608 46:710996928 47:130357424 48:2.324746131896973 49:732.7252807617188 50:0.003172739176079631 51:2.099735498428345 52:1066.609741210938 53:0.00196860684081912 54:7.004760265350342 55:456.8380737304688 56:0.01533313654363155
1 0:-10 1:-13.33333301544189 2:-10 3:0.8639636039733887 4:0.9014034867286682 5:0.4930056035518646 6:0.8417536020278931 7:0.8893287181854248 8:0.4517785310745239 9:-515.4666748046875 10:-757.9733276367188 11:326.239990234375 12:281834.53125 13:1342234.625 14:1342234.625 15:3.911014318466187 16:3.911844491958618 17:3.911844491958618 18:-517.3333129882812 19:-757.3333129882812 20:325.3333435058594 21:65.37868499755859 22:93.91310882568359 23:64.90267944335938 24:8.085708618164062 25:9.690877914428711 26:8.056220054626465 27:1.30199921131134 28:-0.4426966607570648 29:0.1401103883981705 30:1.776752233505249 31:-1.130392074584961 32:0.3537228405475616 33:0.8506653904914856 34:0.2106301784515381 35:-0.06194289028644562 36:5.656854152679443 37:3.771236181259155 38:-39.59798049926758 39:-18224.498046875 40:-26798.404296875 41:11534.326171875 42:32 43:14.22222232818604 44:1568 45:332132352 46:718154496 47:133040672 48:3.13262414932251 49:729.0610961914062 50:0.004296792205423117 51:2.921186923980713 52:1072.01806640625 53:0.002724942052736878 54:6.092618465423584 55:461.4706420898438 56:0.0132026132196188
1 0:-5.333333492279053 1:-10 2:-10 3:0.8626922369003296 4:0.876865029335022 5:0.6204865574836731 6:0.8382148146629333 7:0.8731101751327515 8:0.6177685856819153 9:-520.4266967773438 10:-760.7999877929688 11:323.8933410644531 12:277142.90625 13:1351130.125 14:1351130.125 15:3.91068434715271 16:3.911919832229614 17:3.911919832229614 18:-520 19:-760 20:325.3333435058594 21:47.99564743041992 22:52.0272102355957 23:104.8409957885742 24:6.927888870239258 25:7.21298885345459 26:10.23918914794922 27:1.501867890357971 28:-0.7806896567344666 29:0.2791528105735779 30:1.599258422851562 31:-0.8076088428497314 32:0.2080809772014618 33:0.9182183742523193 34:0.07696643471717834 35:0.004471186548471451 36:7.542472362518311 37:-1.885618090629578 38:47.14045333862305 39:-18399.861328125 40:-26898.341796875 41:11451.3583984375 42:56.88888931274414 43:3.555555582046509 44:2222.22216796875 45:338554880 46:723520832 47:131133616 48:2.71947717666626 49:736.0533447265625 50:0.003694674000144005 51:2.693201303482056 52:1075.977661132812 53:0.002503026975318789 54:5.902918338775635 55:458.2405700683594 56:0.01288170181214809
1 0:-12.66666698455811 1:-8 2:-12.66666698455811 3:0.9017173647880554 4:0.7781305909156799 5:0.6479393243789673 6:0.8930889368057251 7:0.741010308265686 8:0.6439249515533447 9:-518.6133422851562 10:-757.760009765625 11:325.17333984375 12:277244.8125 13:1345354 14:1345354 15:3.910349607467651 16:3.911909103393555 17:3.911909103393555 18:-517.3333129882812 19:-757.3333129882812 20:325.3333435058594 21:66.8270263671875 22:40.44916152954102 23:123.1847610473633 24:8.174779891967773 25:6.359965324401855 26:11.09886264801025 27:1.530539751052856 28:-0.8393132090568542 29:0.3079930543899536 30:1.461785078048706 31:-0.7756855487823486 32:0.3134747743606567 33:0.7807468175888062 34:0.2884036302566528 35:-0.06756744533777237 36:-1.70530256582424e-13 37:3.771236181259155 38:-13.19932651519775 39:-18335.75 40:-26790.861328125 41:11496.61328125 42:2.908056841006738e-26 43:14.22222232818604 44:174.2222290039062 45:336199744 46:717750272 47:132172120 48:2.385139226913452 49:733.5154418945312 50:0.003251655027270317 51:3.109841108322144 52:1071.6669921875 53:0.002901872619986534 54:6.629228115081787 55:460.0792236328125 56:0.01440888457000256
