1 0:-10.66666698455811 1:-36.66666793823242 2:-10.66666698455811 3:0.8459736108779907 4:0.9489061832427979 5:0.7360795140266418 6:0.8402550220489502 7:0.9432754516601562 8:0.7330324649810791 9:-267.9466552734375 10:148.5333404541016 11:1030.026611328125 12:320091.875 13:1696194.5 14:1696194.5 15:3.903201818466187 16:3.911798477172852 17:3.911798477172852 18:-266.6666564941406 19:161.3333282470703 20:1029.333374023438 21:94.69097137451172 22:1341.60546875 23:84.69768524169922 24:9.730928421020508 25:36.62793350219727 26:9.203134536743164 27:1.891600489616394 28:-1.459413886070251 29:0.567223072052002 30:2.291988849639893 31:-1.839630365371704 32:0.5435692071914673 33:1.219645977020264 34:-0.3092810213565826 35:0.08942171931266785 36:-7.542472362518311 37:-1.885618090629578 38:39.59798049926758 39:-9473.345703125 40:5251.4462890625 41:36416.94140625 42:56.88888931274414 43:3.555555582046509 44:1568 45:89744272 46:27577688 47:1326193664 48:3.955305814743042 49:379.1579895019531 50:0.01043181493878365 51:8.167142868041992 52:216.0720825195312 53:0.03779823333024979 54:4.381780624389648 55:1456.72802734375 56:0.003007960505783558
1 0:-5.333333492279053 1:-18 2:-8 3:0.7632367014884949 4:0.9623426795005798 5:0.7857530117034912 6:0.747246265411377 7:0.9355983138084412 8:0.7805513143539429 9:-260.6933288574219 10:184.8533325195312 11:1026.293334960938 12:283293.0625 13:1675253.375 14:1675253.375 15:3.908260345458984 16:3.911916971206665 17:3.911916971206665 18:-261.3333435058594 19:178.6666717529297 20:1026.666625976562 21:39.92671203613281 22:357.7149963378906 23:64.43827819824219 24:6.318758964538574 25:18.91335487365723 26:8.027345657348633 27:1.53056526184082 28:-0.7999405860900879 29:0.2692938148975372 30:1.787110447883606 31:-0.9893745183944702 32:0.2029255628585815 33:1.257502555847168 34:-0.30997034907341 35:0.05244608223438263 36:-1.13686837721616e-13 37:-15.08494472503662 38:-9.42809009552002 39:-9216.9013671875 40:6535.55224609375 41:36284.94921875 42:1.292469707114106e-26 43:227.5555572509766 44:88.88888549804688 45:84951264 46:42713444 47:1316597504 48:3.109841108322144 49:368.76904296875 50:0.008433031849563122 51:3.656349182128906 52:262.7341918945312 53:0.01391653250902891 54:3.517575025558472 55:1451.437255859375 56:0.002423511585220695
1 0:-8 1:-33.33333206176758 2:-10.66666698455811 3:0.8504496812820435 4:0.9602528810501099 5:0.7099465131759644 6:0.7845482230186462 7:0.9309492707252502 8:0.7093832492828369 9:-257.0133361816406 10:199.5733337402344 11:1023.840026855469 12:269141.1875 13:1663690.75 14:1663690.75 15:3.907896995544434 16:3.911880970001221 17:3.911880970001221 18:-256 19:197.3333282470703 20:1024 21:48.72997665405273 22:297.3199157714844 23:104.8990478515625 24:6.980686187744141 25:17.24296760559082 26:10.24202346801758 27:1.215408563613892 28:-0.2423115372657776 29:0.0284699872136116 30:1.704510688781738 31:-0.7130971550941467 32:0.007684264332056046 33:1.33013904094696 34:-0.5700597167015076 35:0.2398170679807663 36:-1.885618090629578 37:-7.542472362518311 38:9.42809009552002 39:-9086.7939453125 40:7055.98291015625 41:36198.2109375 42:3.555555582046509 43:56.88888931274414 44:88.88888549804688 45:82569816 46:49786896 47:1310310400 48:2.693201303482056 49:363.5931396484375 50:0.007407184224575758 51:3.656349182128906 52:283.2461853027344 53:0.01290873158723116 54:5.681940078735352 55:1447.98828125 56:0.003924023825675249
1 0:-8 1:-10.66666698455811 2:-8 3:0.8798460364341736 4:0.9302585124969482 5:0.6423918604850769 6:0.8269685506820679 7:0.9239946603775024 8:0.6388698816299438 9:-267.1466674804688 10:172.4266662597656 11:1028.106689453125 12:291228 13:1693039.875 14:1693039.875 15:3.911120891571045 16:3.911972045898438 17:3.911972045898438 18:-266.6666564941406 19:173.3333282470703 20:1026.666625976562 21:35.32045364379883 22:78.54439544677734 23:33.43963623046875 24:5.943101406097412 25:8.862527847290039 26:5.78270149230957 27:1.37023389339447 28:-0.4278925657272339 29:0.05795599520206451 30:1.667959690093994 31:-1.170134425163269 32:0.501474916934967 33:1.12527334690094 34:-0.1472563147544861 35:0.02181681245565414 36:-1.885618090629578 37:-1.885618090629578 38:-9.42809009552002 39:-9445.060546875 40:6096.203125 41:36349.05859375 42:3.555555582046509 43:3.555555582046509 44:88.88888549804688 45:89209176 46:37163696 47:1321254144 48:2.166410207748413 49:377.8878479003906 50:0.005732945166528225 51:2.529822111129761 52:244.1504821777344 53:0.01036173291504383 54:3.351948022842407 55:1453.981079101562 56:0.002305358881130815
1 0:-10 1:-24 2:-10.66666698455811 3:0.7629786133766174 4:0.944550633430481 5:0.6940769553184509 6:0.761668860912323 7:0.9428803324699402 8:0.6882814764976501 9:-273.9200134277344 10:152.2666625976562 11:1023.786682128906 12:301266.375 13:1694980.5 14:1694980.5 15:3.909983158111572 16:3.91193962097168 17:3.91193962097168 18:-272 19:149.3333282470703 20:1024 21:43.54902648925781 22:205.5691680908203 23:73.09642028808594 24:6.599168300628662 25:14.33768367767334 26:8.549644470214844 27:1.700662136077881 28:-0.9386820793151855 29:0.2378027737140656 30:1.815484166145325 31:-1.092359304428101 32:0.2756400108337402 33:1.204452276229858 34:-0.2668561041355133 35:0.0622699111700058 36:7.542472362518311 37:16.97056198120117 38:3.771236181259155 39:-9684.5341796875 40:5383.439453125 41:36196.32421875 42:56.88888931274414 43:288 44:14.22222232818604 45:93790208 46:28981422 47:1310173952 48:3.109841108322144 49:387.4790649414062 50:0.008025829680263996 51:3.394112586975098 52:216.2444763183594 53:0.01569571904838085 54:4.945930004119873 55:1447.89404296875 56:0.003415947547182441
1 0:-13.33333301544189 1:-28.66666603088379 2:-12.66666698455811 3:0.8240853548049927 4:0.9443290829658508 5:0.6549796462059021 6:0.8085092902183533 7:0.9390725493431091 8:0.6219812631607056 9:-274.7733459472656 10:153.3333282470703 11:1025.813354492188 12:301770.5 13:1702929.125 14:1702929.125 15:3.907400846481323 16:3.911930799484253 17:3.911930799484253 18:-277.3333435058594 19:149.3333282470703 20:1024 21:79.51673126220703 22:441.251708984375 23:75.59255981445312 24:8.917215347290039 25:21.0059928894043 26:8.694397926330566 27:1.967938542366028 28:-1.505848407745361 29:0.5371847748756409 30:2.089727163314819 31:-1.549065351486206 32:0.4607298970222473 33:1.119444131851196 34:-0.2454098165035248 35:0.1257907897233963 36:-3.771236181259155 37:-16.97056198120117 38:-11.31370830535889 39:-9714.7041015625 40:5421.15185546875 41:36267.9765625 42:14.22222232818604 43:288 44:128 45:94375480 46:29388888 47:1315366272 48:3.845921277999878 49:388.7696228027344 50:0.009892545640468597 51:4.844240665435791 52:218.7775268554688 53:0.02214231342077255 54:4.945930004119873 55:1450.76171875 56:0.003409194992855191
1 0:-13.33333301544189 1:-18 2:-15.33333301544189 3:0.824944019317627 4:0.893807590007782 5:0.7510046362876892 6:0.7868526577949524 7:0.8823312520980835 8:0.7488532066345215 9:-270.7200012207031 10:163.2533264160156 11:1026.666625976562 12:296119.5 13:1696695.125 14:1696695.125 15:3.908538103103638 16:3.911825180053711 17:3.911825180053711 18:-269.3333435058594 19:161.3333282470703 20:1026.666625976562 21:76.98575592041016 22:245.3449401855469 23:126.5487518310547 24:8.774152755737305 25:15.66349124908447 26:11.24938869476318 27:1.903898000717163 28:-1.487069010734558 29:0.5832327604293823 30:1.855843901634216 31:-1.215729832649231 32:0.3582918047904968 33:1.358314275741577 34:-0.5721045732498169 35:0.2137708365917206 36:3.771236181259155 37:20.74179840087891 38:-18.85618019104004 39:-9571.3974609375 40:5771.876953125 41:36298.1484375 42:14.22222232818604 43:430.2222290039062 44:355.5555419921875 45:91611648 46:33314564 47:1317555584 48:3.695041656494141 49:383.0350952148438 50:0.009646744467318058 51:5.580919742584229 52:231.8470001220703 53:0.02407156489789486 54:5.694441795349121 55:1452.000122070312 56:0.003921791445463896
1 0:-28.66666603088379 1:-100 2:-34.66666793823242 3:0.9283632636070251 4:0.9905091524124146 5:0.9474506974220276 6:0.8884502649307251 7:0.9702391028404236 8:0.9119846820831299 9:-287.9466552734375 10:191.4666595458984 11:1016.213317871094 12:244645.59375 13:1723633.625 14:1723633.625 15:3.859016895294189 16:3.911890506744385 17:3.911890506744385 18:-282.6666564941406 19:165.3333282470703 20:1021.333312988281 21:300.8406372070312 22:2427.646240234375 23:403.9807739257812 24:17.34475898742676 25:49.27114868164062 26:20.09927368164062 27:1.98274552822113 28:-1.557269215583801 29:0.5766305327415466 30:1.711305379867554 31:-0.6706748604774475 32:-0.04045449569821358 33:1.284319877624512 34:-0.3430443704128265 35:0.05770603939890862 36:20.74179840087891 37:-33.94112396240234 38:26.39865303039551 39:-10180.4521484375 40:6769.369140625 41:35928.56640625 42:430.2222290039062 43:1152 44:696.888916015625 45:103641600 46:45824356 47:1290861952 48:4.572381019592285 49:407.9158020019531 50:0.01120912842452526 51:4.43019962310791 52:279.3877868652344 53:0.01585681177675724 54:4.52548360824585 55:1437.411010742188 56:0.003148357383906841
1 0:-39.33333206176758 1:-85.33333587646484 2:-8 3:0.9837859869003296 4:0.9954288601875305 5:0.5703476667404175 6:0.9656704664230347 7:0.9555169343948364 8:0.5627945065498352 9:-339.6799926757812 10:191.8399963378906 11:996.5333251953125 12:173707.0625 13:1808353.125 14:1808353.125 15:3.904724359512329 16:3.911654949188232 17:3.911654949188232 18:-354.6666564941406 19:165.3333282470703 20:997.3333129882812 21:540.7027587890625 22:1988.617919921875 23:26.48526000976562 24:23.25301551818848 25:44.59392166137695 26:5.146383285522461 27:1.87041974067688 28:-1.064985275268555 29:0.1950803995132446 30:1.702221632003784 31:-0.7085496187210083 32:0.002205862430855632 33:1.042146444320679 34:-0.1112585663795471 35:0.06915632635354996 36:13.19932651519775 37:50.91168975830078 38:13.19932651519775 39:-12009.501953125 40:6782.568359375 41:35232.7734375 42:174.2222290039062 43:2592 44:174.2222290039062 45:144228128 46:46003232 47:1241348352 48:2.945429563522339 49:481.4728393554688 50:0.006117540411651134 51:3.517575025558472 52:278.3711242675781 53:0.01263627782464027 54:2.847220897674561 55:1409.326538085938 56:0.002020270563662052
1 0:-13.33333301544189 1:-210 2:-1800 3:0.959987461566925 4:0.9858016967773438 5:0.9881001114845276 6:0.9431919455528259 7:0.9477766156196594 8:0.9614493250846863 9:-375.0400085449219 10:8.213333129882812 11:303.6799926757812 12:574518.75 13:1289076.75 14:1289076.75 15:3.325671434402466 16:3.689687013626099 17:3.689687013626099 18:-362.6666564941406 19:144 20:988 21:21972.68359375 22:61503.2265625 23:776129.1875 24:148.2318572998047 25:247.9984436035156 26:880.98193359375 27:1.891112327575684 28:-1.010918378829956 29:0.1105861067771912 30:2.022655248641968 31:-1.515146732330322 32:0.4954302906990051 33:1.80571448802948 34:-1.033890724182129 35:0.211337998509407 36:-82.96719360351562 37:237.5878753662109 38:475.1757507324219 39:-13259.666015625 40:290.3851928710938 41:10736.708984375 42:6883.5556640625 43:56448 44:225792 45:175818752 46:84323.5546875 47:115276928 48:26.79966926574707 49:568.90966796875 50:0.04710707068443298 51:30.44674682617188 52:346.0552673339844 53:0.08798232674598694 54:82.61503601074219 55:1303.39208984375 56:0.06338463723659515
