0,1,2
-40.0,936.0,848.0
-40.0,964.0,800.0
-50.666666666666664,965.3333333333334,709.3333333333334
-66.66666666666667,962.6666666666666,608.0
-82.66666666666667,936.0,570.6666666666666
-82.66666666666667,901.3333333333334,610.6666666666666
-77.33333333333333,853.3333333333334,610.6666666666666
-80.0,784.0,568.0
-104.0,717.3333333333334,525.3333333333334
-136.0,696.0,525.3333333333334
-146.66666666666666,717.3333333333334,554.6666666666666
-136.0,776.0,597.3333333333334
-109.33333333333333,842.6666666666666,680.0
-90.66666666666667,920.0,800.0
-61.333333333333336,978.6666666666666,912.0
-18.666666666666668,1005.3333333333334,912.0
13.333333333333334,989.3333333333334,864.0
24.0,938.6666666666666,824.0
10.666666666666666,869.3333333333334,826.6666666666666
13.333333333333334,794.6666666666666,765.3333333333334
21.333333333333332,722.6666666666666,645.3333333333334
24.0,656.0,541.3333333333334
5.333333333333333,610.6666666666666,525.3333333333334
-10.666666666666666,597.3333333333334,573.3333333333334
-13.333333333333334,608.0,640.0
0.0,624.0,653.3333333333334
5.333333333333333,642.6666666666666,664.0
-2.6666666666666665,685.3333333333334,680.0
0.0,760.0,709.3333333333334
26.666666666666668,866.6666666666666,781.3333333333334
88.0,970.6666666666666,840.0
146.66666666666666,1034.6666666666667,888.0
208.0,1050.6666666666667,800.0
237.33333333333334,1021.3333333333334,725.3333333333334
234.66666666666666,946.6666666666666,656.0
181.33333333333334,842.6666666666666,680.0
114.66666666666667,730.6666666666666,680.0
58.666666666666664,658.6666666666666,688.0
16.0,624.0,685.3333333333334
-29.333333333333332,624.0,704.0
-80.0,640.0,725.3333333333334
-122.66666666666667,680.0,749.3333333333334
-136.0,730.6666666666666,776.0
-125.33333333333333,792.0,808.0
-96.0,837.3333333333334,808.0
-72.0,858.6666666666666,765.3333333333334
-61.333333333333336,877.3333333333334,762.6666666666666
-37.333333333333336,912.0,850.6666666666666
26.666666666666668,952.0,997.3333333333334
114.66666666666667,973.3333333333334,1088.0
173.33333333333334,925.3333333333334,1069.3333333333333
162.66666666666666,821.3333333333334,933.3333333333334
72.0,658.6666666666666,821.3333333333334
-45.333333333333336,496.0,770.6666666666666
-154.66666666666666,373.3333333333333,885.3333333333334
-181.33333333333334,317.3333333333333,1090.6666666666667
-133.33333333333334,333.3333333333333,1314.6666666666667
-45.333333333333336,394.6666666666667,1418.6666666666667
29.333333333333332,440.0,1365.3333333333333
61.333333333333336,464.0,1213.3333333333333
85.33333333333333,480.0,1082.6666666666667
114.66666666666667,514.6666666666666,994.6666666666666
168.0,576.0,946.6666666666666
218.66666666666666,640.0,874.6666666666666
248.0,696.0,818.6666666666666
248.0,733.3333333333334,832.0
245.33333333333334,770.6666666666666,794.6666666666666
240.0,808.0,728.0
221.33333333333334,829.3333333333334,648.0
181.33333333333334,805.3333333333334,626.6666666666666
128.0,773.3333333333334,600.0
72.0,749.3333333333334,552.0
13.333333333333334,741.3333333333334,584.0
-29.333333333333332,760.0,656.0
-53.333333333333336,784.0,725.3333333333334
-64.0,808.0,826.6666666666666
-61.333333333333336,832.0,906.6666666666666
-50.666666666666664,842.6666666666666,1018.6666666666666
-21.333333333333332,853.3333333333334,1010.6666666666666
13.333333333333334,840.0,1064.0
61.333333333333336,810.6666666666666,1034.6666666666667
88.0,760.0,994.6666666666666
104.0,701.3333333333334,893.3333333333334
96.0,640.0,762.6666666666666
88.0,600.0,672.0
61.333333333333336,568.0,581.3333333333334
37.333333333333336,573.3333333333334,592.0
21.333333333333332,586.6666666666666,634.6666666666666
29.333333333333332,626.6666666666666,696.0
50.666666666666664,650.6666666666666,738.6666666666666
69.33333333333333,677.3333333333334,760.0
61.333333333333336,696.0,781.3333333333334
37.333333333333336,725.3333333333334,818.6666666666666
24.0,784.0,896.0
40.0,856.0,925.3333333333334
53.333333333333336,896.0,872.0
45.333333333333336,890.6666666666666,762.6666666666666
26.666666666666668,845.3333333333334,693.3333333333334
8.0,802.6666666666666,706.6666666666666
0.0,752.0,725.3333333333334
-10.666666666666666,706.6666666666666,754.6666666666666
-21.333333333333332,682.6666666666666,768.0
-40.0,688.0,797.3333333333334
-69.33333333333333,704.0,834.6666666666666
-98.66666666666667,728.0,872.0
-130.66666666666666,754.6666666666666,933.3333333333334
-154.66666666666666,786.6666666666666,1000.0
-168.0,824.0,1032.0
-168.0,850.6666666666666,1016.0
-146.66666666666666,842.6666666666666,952.0
-120.0,770.6666666666666,824.0
-88.0,653.3333333333334,701.3333333333334
-66.66666666666667,552.0,600.0
-50.666666666666664,490.6666666666667,645.3333333333334
-40.0,474.6666666666667,765.3333333333334
-32.0,469.3333333333333,882.6666666666666
-18.666666666666668,485.3333333333333,949.3333333333334
5.333333333333333,501.3333333333333,960.0
37.333333333333336,528.0,978.6666666666666
74.66666666666667,568.0,941.3333333333334
82.66666666666667,592.0,917.3333333333334
66.66666666666667,613.3333333333334,898.6666666666666
40.0,589.3333333333334,944.0
29.333333333333332,570.6666666666666,997.3333333333334
40.0,538.6666666666666,1018.6666666666666
56.0,517.3333333333334,1010.6666666666666
72.0,509.3333333333333,976.0
77.33333333333333,493.3333333333333,941.3333333333334
37.333333333333336,493.3333333333333,1053.3333333333333
2.6666666666666665,525.3333333333334,1090.6666666666667
-80.0,557.3333333333334,1109.3333333333333
-122.66666666666667,562.6666666666666,973.3333333333334
-157.33333333333334,552.0,922.6666666666666
-120.0,554.6666666666666,906.6666666666666
-85.33333333333333,568.0,944.0
-69.33333333333333,557.3333333333334,957.3333333333334
-80.0,554.6666666666666,946.6666666666666
-93.33333333333333,570.6666666666666,888.0
-101.33333333333333,616.0,829.3333333333334
-112.0,666.6666666666666,781.3333333333334
-120.0,712.0,746.6666666666666
-130.66666666666666,736.0,696.0
-128.0,773.3333333333334,632.0
-128.0,824.0,546.6666666666666
-133.33333333333334,858.6666666666666,498.6666666666667
-144.0,864.0,482.6666666666667
-152.0,858.6666666666666,490.6666666666667
-149.33333333333334,869.3333333333334,493.3333333333333
-146.66666666666666,893.3333333333334,501.3333333333333
-146.66666666666666,909.3333333333334,504.0
-144.0,920.0,509.3333333333333
-138.66666666666666,920.0,509.3333333333333
-133.33333333333334,922.6666666666666,512.0
-133.33333333333334,930.6666666666666,514.6666666666666
-138.66666666666666,938.6666666666666,520.0
-144.0,938.6666666666666,517.3333333333334
-152.0,920.0,496.0
-165.33333333333334,898.6666666666666,482.6666666666667
-178.66666666666666,877.3333333333334,485.3333333333333
-184.0,869.3333333333334,498.6666666666667
-178.66666666666666,864.0,525.3333333333334
-173.33333333333334,866.6666666666666,576.0
-170.66666666666666,842.6666666666666,653.3333333333334
-170.66666666666666,824.0,706.6666666666666
-176.0,805.3333333333334,725.3333333333334
-189.33333333333334,813.3333333333334,730.6666666666666
