IQR_z,IQR_y,IQR_x,AutoCor_x,AutoCor_y,AutoCor_z,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_y,mean_z,mean_x,energy_z,energy_y,energy_x,entropy_y,entropy_z,entropy_x,median_x,median_y,median_z,variance_x,variance_z,variance_y,stdDev_x,stdDev_y,stdDev_z,ar_z2,ar_y1,ar_x2,ar_x3,ar_z3,ar_y2,ar_z1,ar_x1,ar_y3,wtSumApr_y,squaredwtSumApr_x,squaredwtSumApr_z,enApprx,wtSumDet_x,enDetx,squaredwtSumDet_z,enratioz,enApprz,squaredwtSumDet_y,enDety,enratioy,wtSumDet_y,wtSumApr_x,wtSumApr_z,enDetz,wtSumDet_z,enratiox,enAppry,squaredwtSumDet_x,squaredwtSumApr_y,user
-518.6666666666666,-720.0,-252.0,0.9855520842962384,0.9857054833710617,0.9104079036191832,0.9443189724879086,0.9484609008181739,0.6466466304505776,25.680000000000017,-244.42666666666668,-832.96,626307.4488888888,1172127.4666666668,1172127.4666666668,3.5144092030047784,3.7661656108646024,3.7661656108646024,-32.0,-151.99999999999997,-890.6666666666665,90724.77532879818,138052.38566893418,91402.3793197279,301.2055366835048,371.55401447021694,302.3282641760904,1.7316382578329585,-0.696877492011907,-0.04711333715279499,1.9337209098199735,-1.2884441984845463,0.3307850786039132,1.0251612653583382,0.33130481868791106,-0.36221931322207007,-32.99831645537212,-431.80654104458523,905.0966799187805,907.9251070435274,-8641.787675141193,-29449.58322285733,1088.8888888888823,186456.88888888908,819199.9999999994,824328.0000000007,74680494.22222222,867277952.0,42.47833434692195,421.1117138664698,0.10087188968671479,50.74099810694395,622.4924238717913,0.08151263559377002,131.3581702403352,1244.8045701144329,0.10552513494408175,32
-231.99999999999994,-506.00000000000006,-177.33333333333326,0.9623310855753823,0.9618791523770304,0.9185139845196775,0.9386483435736808,0.9464868183128953,0.8682774855357435,391.52,-210.29333333333332,-891.3066666666664,280469.04888888897,1792956.3022222228,1792956.3022222228,3.2024956016843746,3.8861752491482853,3.8861752491482853,385.33333333333337,-280.0,-881.3333333333333,20907.737687074823,64709.08226757372,18519.527619047618,144.59508182187534,254.37979925216885,136.08647110953981,2.386605504834404,-2.0422709231189398,0.6525940944615515,1.928296367466855,-1.2966146189489354,0.34405167894641503,1.8622812697535982,-1.3700232689006193,0.5023539457984899,-16.97056274847685,73.53910524340122,-139.53573815414586,13842.322348507856,-7434.992101916154,-31512.449405838885,287.99999999999017,5408.000000000041,19470.222222222357,191609888.00000006,55279107.55555559,993034467.5555555,27.812706928069183,588.8815160964047,0.047229716280508996,54.963098731987664,460.7118742892472,0.11930037361589765,39.31864132387533,1274.208564822363,0.030857304219546453,32
-65.33333333333337,-219.33333333333331,-66.66666666666674,0.9345385657037012,0.9716699494946686,0.8874076300885235,0.8886894664561227,0.906157881414293,0.8417116692573339,310.7733333333333,-106.18666666666668,-910.5066666666667,296676.97777777776,1537421.0844444449,1537421.0844444449,3.815316857504602,3.9009823342167262,3.9009823342167262,310.6666666666667,-36.0,-909.3333333333335,7335.8251247165545,16660.80798185941,3301.343492063492,85.64943154929024,129.0767522904857,57.45731887291202,2.426958364612826,-2.1289230743153507,0.7009564800305077,2.2318221124808733,-1.8379023682895994,0.5842866687382238,1.6187598777191616,-0.7792029458120253,0.16258383908876706,84.85281374238531,-96.16652224137061,109.36584882352088,10987.496570597366,-3754.265603579776,-32191.27191577797,7199.999999999933,9248.00000000003,11960.888888889223,120725080.88888888,14094510.222222218,1036277987.5555553,21.614809737770052,455.0507077971275,0.047499782699835846,21.283274601850582,233.99449186299714,0.09095630598993697,18.227207990010744,1290.0322407685098,0.014129265466382657,32
-116.66666666666663,-138.66666666666666,-91.99999999999977,0.9076739953892852,0.9523481403080554,0.8259582994599698,0.8951135485411993,0.9363069213905418,0.8175321805447595,314.61333333333334,-82.13333333333334,-938.8800000000001,337227.2355555556,1614207.8577777778,1614207.8577777778,3.8684528688776285,3.8864412168770244,3.8864412168770244,304.0,-114.66666666666669,-922.6666666666667,8821.983492063488,9267.664399092972,5705.676916099771,93.92541451632506,96.26870934573171,75.5359312916692,2.3636600581004195,-2.0837179046188252,0.7188127457757101,2.3454974918444402,-1.8756824157868621,0.5015895559210958,1.4039385330379681,-0.6409183080830205,0.23739581456298886,-54.682924411759416,11.313708498984688,120.67955732250311,11123.261072585183,-2903.8518480727557,-33194.4207360213,2990.222222222194,127.99999999999837,14563.555555555315,123726936.88888887,8432355.55555556,1101869568.0000007,27.591947295462052,463.133750779525,0.05957662823972682,21.703455946000854,176.5937459569594,0.12290047888383639,33.95369395711364,1331.5485654763866,0.02549940335444398,32
-97.33333333333343,-73.99999999999999,-104.66666666666652,0.948797873142454,0.9720506321830755,0.8830022955444577,0.9029671234421701,0.9663301744243429,0.8491307527676735,402.93333333333345,-112.90666666666667,-891.7866666666664,188767.7155555556,1713392.4977777777,1713392.4977777777,3.697499761046491,3.8997687708954727,3.8997687708954727,421.33333333333326,-136.0,-878.6666666666665,6433.741496598642,5322.771156462583,6893.450158730158,80.21060713271433,72.95732421397172,83.02680385712893,2.41833175253923,-2.1532659419537965,0.7360251446215511,2.1968178956449993,-1.6756936741623747,0.47182558375559336,1.897605780270605,-1.266632129886486,0.3672683272916264,-88.62404990871386,13.199326582148927,-5.656854249491516,14245.844618304978,-3991.8534820584564,-31529.419968587365,7854.222222222204,174.22222222222328,31.999999999990226,202944088.8888889,15934894.222222224,994104323.5555557,18.31671974514603,580.5042405816976,0.03155311962371138,11.75150108614971,189.18341482393336,0.062116973081844606,27.68970927980282,1266.2193174959857,0.02186801993714695,32
-638.6666666666667,-778.0,-1202.6666666666667,0.9873325222801858,0.9825883457397644,0.9886742184079366,0.9548195280048045,0.952107553856306,0.9720096250232966,112.90666666666667,-550.0266666666666,-307.6266666666663,560195.4133333334,1490477.7955555553,1490477.7955555553,3.425862905084221,3.8819223948394925,3.8819223948394925,234.66666666666666,-282.66666666666663,-708.0,103420.98430839002,165953.2509750567,352715.68544217676,321.59133120839874,407.3736012250385,593.8987164847023,1.5633608423389038,-0.5347385701055258,-0.053912606773553085,1.8826903939361506,-1.2215807795119755,0.34391521837069006,2.1066529337892685,-1.524329632662262,0.4032597830987579,386.5517070486461,416.72159637927274,-365.80990813383994,3991.8534820584578,-19446.37929167164,-10876.245103690682,149422.22222222234,173656.8888888895,133816.8888888884,15934894.222222233,378161667.55555564,118292707.55555554,44.12668630709136,475.66142954369934,0.09276910753394903,60.336243023759934,962.6456138048819,0.0626775234400948,69.06409261612644,935.8532078625723,0.07379799741656529,32
-176.66666666666669,-242.0000000000001,-242.00000000000003,0.9794877749384502,0.8795563904275463,0.9082432107064248,0.9367081776791458,0.7832486529831089,0.893988471040351,-275.84,-980.5866666666667,256.0000000000001,982700.088888889,1360246.0444444441,1360246.0444444441,3.760132923603648,3.8674432778140977,3.8674432778140977,-219.99999999999997,-980.0,298.66666666666663,39948.23691609977,27856.700952380947,26434.46712018141,199.8705503972503,166.90326824954911,162.5867987266537,2.465623823608953,-2.061672554446142,0.5890741085227453,2.4103387178916695,-2.071598292201757,0.6586362031442623,2.180132248301515,-1.7596888139534077,0.5603138073591782,143.30697432047373,-271.5290039756348,75.42472332656519,-9752.416726124862,-34668.97407705563,9050.966799187807,20536.888888888916,73728.00000000029,5688.888888888907,95109631.99999997,1201937763.5555553,81919999.99999997,29.526635809421684,479.1681681135897,0.061620612082107715,55.15295902205877,1405.2251444756696,0.03924848572407089,51.48255367921577,424.5386934334988,0.1212670469747893,32
-189.33333333333326,-1155.3333333333335,-246.66666666666669,0.9692613330296642,0.992704012432424,0.9432312264140114,0.8918787541065315,0.9633281448877794,0.9405364658665937,-663.8399999999998,-140.0533333333333,440.5333333333334,442820.408888889,1733198.9333333333,1733198.9333333333,3.413440815835364,3.8547732532855163,3.8547732532855163,-728.0,58.666666666666664,484.0,53784.790204081626,371809.59346938774,44549.22448979592,231.9154807339985,609.761915397631,211.066872080381,2.503659051953462,-2.264628252646814,0.7617648235638614,2.301101280132321,-1.7897544319375114,0.47782382569673154,1.6496286225461403,-0.7098417968085784,0.040990195845661104,239.47349656184366,-497.8031739553294,-173.47686365109996,-23470.288281143887,-4951.633086388996,15575.205366935692,57347.55555555535,247807.99999999994,30094.222222222328,550854432.0,24518670.222222216,242587022.2222224,42.30681584173719,992.4693513319861,0.04262783106093655,55.997460259868504,874.5518623843873,0.06402989081424679,46.31102580499715,687.9760202539362,0.06731488371920792,32
-784.6666666666667,-968.0,-546.6666666666665,0.9754499777680474,0.9557918404494645,0.9303436253963975,0.9596381586271021,0.9267882746832461,0.8769233942102149,-253.0666666666667,-87.41333333333333,647.8933333333334,1374104.7466666666,1328870.6844444452,1328870.6844444452,3.5814226895203394,3.794305947487504,3.794305947487504,-53.33333333333333,-253.33333333333334,628.0,205329.1972789116,289260.63746031746,138315.45324263035,453.13264865700376,537.8295617203627,371.9078558495778,1.4986117828779715,-0.6253036724415239,0.07717430487798595,1.7581526064562345,-1.0344862837448299,0.22764340875644642,1.687538846040603,-0.8625396507867358,0.14733862592355393,13.199326582148803,382.78047088231784,475.1757569573599,-8947.25780461378,-3090.5280383060044,22906.488474277816,174.22222222222,146520.888888889,225791.99999999997,80053422.22222221,9551363.55555556,524707214.22222245,59.515077454746255,725.9398444621826,0.08198348376763698,102.325667465315,756.1497794014681,0.13532460135915278,107.38027958822069,1048.3793715381216,0.10242502142204357,32
-425.3333333333333,-395.99999999999983,-401.33333333333326,0.9734963094656698,0.9420991898348078,0.9791852200078281,0.9717225073433055,0.9376163707200285,0.9364660846203542,263.84,-644.9066666666666,-131.14666666666662,817303.0400000002,1312023.324444444,1312023.324444444,3.3430827855506666,3.8663528826417792,3.8663528826417792,273.33333333333337,-754.6666666666667,-314.66666666666663,83943.73804988664,63544.703129251684,417434.90321995487,289.7304575806393,252.08074724034694,646.0920238015285,2.2977784116395585,-1.941215603390141,0.6364422549389005,1.8371127843656643,-1.0852826168004932,0.23991131038474367,1.8744370934072492,-1.3183982617250893,0.4132859913254392,20.741798914805457,-49.02607016226759,586.4272238640428,9328.152657412937,-22800.893861620618,-4636.734866500587,430.22222222222484,2403.5555555555843,343896.88888888824,87014432.00000003,519880760.8888888,21499310.222222213,46.02916949548887,549.2122843976939,0.08380943180462141,52.01025539897556,976.5509556028753,0.053259131129380695,89.40852556912259,919.008934789114,0.09728798293962099,32
