0,1,2
752.0,528.0,-360.0
1016.0,348.0,-144.0
1053.3333333333333,298.6666666666667,-77.33333333333333
1120.0,189.33333333333334,72.0
965.3333333333334,197.33333333333334,82.66666666666667
832.0,192.0,112.0
757.3333333333334,184.0,112.0
754.6666666666666,178.66666666666666,109.33333333333333
805.3333333333334,165.33333333333334,88.0
888.0,144.0,117.33333333333333
960.0,130.66666666666666,112.0
1040.0,146.66666666666666,109.33333333333333
1072.0,184.0,40.0
1128.0,224.0,-18.666666666666668
1162.6666666666667,234.66666666666666,-66.66666666666667
1181.3333333333333,202.66666666666666,-82.66666666666667
1090.6666666666667,133.33333333333334,-93.33333333333333
941.3333333333334,74.66666666666667,-114.66666666666667
810.6666666666666,69.33333333333333,-133.33333333333334
776.0,120.0,-160.0
840.0,189.33333333333334,-197.33333333333334
954.6666666666666,229.33333333333334,-234.66666666666666
1080.0,213.33333333333334,-242.66666666666666
1176.0,168.0,-197.33333333333334
1290.6666666666667,128.0,-128.0
1365.3333333333333,133.33333333333334,-104.0
1408.0,157.33333333333334,-29.333333333333332
1405.3333333333333,186.66666666666666,24.0
1394.6666666666667,200.0,104.0
1344.0,200.0,82.66666666666667
1213.3333333333333,189.33333333333334,56.0
1042.6666666666667,170.66666666666666,77.33333333333333
893.3333333333334,162.66666666666666,130.66666666666666
810.6666666666666,162.66666666666666,173.33333333333334
797.3333333333334,168.0,162.66666666666666
845.3333333333334,154.66666666666666,120.0
914.6666666666666,117.33333333333333,144.0
989.3333333333334,90.66666666666667,157.33333333333334
1048.0,112.0,149.33333333333334
1048.0,170.66666666666666,50.666666666666664
1058.6666666666667,234.66666666666666,-5.333333333333333
1074.6666666666667,253.33333333333334,-8.0
1112.0,240.0,8.0
1064.0,192.0,-21.333333333333332
965.3333333333334,162.66666666666666,-56.0
877.3333333333334,146.66666666666666,-80.0
864.0,154.66666666666666,-98.66666666666667
917.3333333333334,160.0,-168.0
1000.0,162.66666666666666,-205.33333333333334
1088.0,154.66666666666666,-224.0
1170.6666666666667,136.0,-197.33333333333334
1293.3333333333333,114.66666666666667,-168.0
1410.6666666666667,109.33333333333333,-178.66666666666666
1456.0,109.33333333333333,-120.0
1432.0,125.33333333333333,-45.333333333333336
1378.6666666666667,141.33333333333334,66.66666666666667
1333.3333333333333,165.33333333333334,85.33333333333333
1245.3333333333333,184.0,69.33333333333333
1112.0,189.33333333333334,93.33333333333333
978.6666666666666,189.33333333333334,136.0
874.6666666666666,189.33333333333334,189.33333333333334
826.6666666666666,186.66666666666666,213.33333333333334
832.0,186.66666666666666,205.33333333333334
880.0,165.33333333333334,192.0
933.3333333333334,136.0,181.33333333333334
1008.0,117.33333333333333,178.66666666666666
1021.3333333333334,146.66666666666666,85.33333333333333
1034.6666666666667,200.0,-21.333333333333332
1042.6666666666667,242.66666666666666,-61.333333333333336
1096.0,229.33333333333334,-5.333333333333333
1104.0,170.66666666666666,21.333333333333332
1032.0,101.33333333333333,-5.333333333333333
936.0,74.66666666666667,-58.666666666666664
882.6666666666666,104.0,-88.0
904.0,152.0,-130.66666666666666
976.0,181.33333333333334,-189.33333333333334
1069.3333333333333,178.66666666666666,-242.66666666666666
1165.3333333333333,152.0,-277.3333333333333
1245.3333333333333,114.66666666666667,-234.66666666666666
1349.3333333333333,80.0,-160.0
1413.3333333333333,64.0,-130.66666666666666
1426.6666666666667,69.33333333333333,-58.666666666666664
1405.3333333333333,93.33333333333333,-21.333333333333332
1394.6666666666667,120.0,77.33333333333333
1362.6666666666667,149.33333333333334,69.33333333333333
1248.0,162.66666666666666,85.33333333333333
1074.6666666666667,168.0,101.33333333333333
930.6666666666666,181.33333333333334,152.0
845.3333333333334,205.33333333333334,200.0
821.3333333333334,224.0,208.0
829.3333333333334,213.33333333333334,184.0
850.6666666666666,184.0,173.33333333333334
890.6666666666666,157.33333333333334,173.33333333333334
973.3333333333334,168.0,162.66666666666666
1018.6666666666666,200.0,69.33333333333333
1085.3333333333333,226.66666666666666,16.0
1128.0,229.33333333333334,-10.666666666666666
1176.0,189.33333333333334,5.333333333333333
1120.0,130.66666666666666,-21.333333333333332
1005.3333333333334,80.0,-72.0
914.6666666666666,88.0,-98.66666666666667
898.6666666666666,141.33333333333334,-130.66666666666666
944.0,194.66666666666666,-176.0
1016.0,213.33333333333334,-221.33333333333334
1106.6666666666667,186.66666666666666,-248.0
1202.6666666666667,141.33333333333334,-218.66666666666666
1333.3333333333333,96.0,-162.66666666666666
1440.0,90.66666666666667,-130.66666666666666
1501.3333333333333,93.33333333333333,-40.0
1501.3333333333333,106.66666666666667,42.666666666666664
1469.3333333333333,120.0,146.66666666666666
1394.6666666666667,152.0,125.33333333333333
1258.6666666666667,184.0,72.0
1096.0,200.0,58.666666666666664
960.0,208.0,120.0
880.0,210.66666666666666,184.0
850.6666666666666,210.66666666666666,200.0
858.6666666666666,184.0,181.33333333333334
882.6666666666666,149.33333333333334,176.0
912.0,117.33333333333333,168.0
954.6666666666666,133.33333333333334,146.66666666666666
978.6666666666666,181.33333333333334,61.333333333333336
